"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50
4	0.9334004	0.7431360	0.0533783	0.5994378	0.0332665	0.8029572	0.3705034	0.0243173	0.0117932	0.0127467	0.6366223	0.3795776	0.9764990	0.1673825	0.0390622	0.6455976	0.5343054	0.0576515	0.7507898	0.9294214	0.0000000	0.0000000	0.1677626	0.0408487	0.9796541	0.9623220	0.0386410	0.8046712	0.0000000	0.3948532	0.9170494	1.0672074	0.9323560	0.0850319	1.0536606	0.9637661	0.9847933	1.0727169	0.3081000	0.5979553	0.9687083	1.0351586	0.0766325	1.0709143	0.9452360	0.9856542	0.2235924	0.8314382	0.9740163	0.8932030
6	1.0004847	0.7258468	0.0791185	0.5636243	0.0649654	0.7922337	0.3194500	0.0000000	0.0541585	0.0234520	0.6561164	0.3897841	0.9705647	0.1400881	0.0180940	0.7005811	0.5211136	0.0572240	0.7712018	0.9168789	0.0383799	0.0152263	0.1159604	0.0243798	0.9689165	0.9945043	0.0659012	0.8477947	0.0170912	0.3733416	0.8820129	1.0282374	0.8865809	0.0595211	1.0780522	0.9026309	1.0133687	1.0704313	0.3557100	0.5924592	0.9776171	1.0068767	0.0847103	1.1048348	0.9663754	0.9808612	0.2293917	0.8120321	0.9810142	0.8570170
8	0.9651902	0.7779343	0.0000000	0.5702826	0.0408080	0.7827068	0.3808258	0.0000000	0.0000000	0.0090910	0.6866704	0.4071524	0.9080080	0.1829432	0.0779631	0.6629569	0.5520630	0.0965126	0.7993960	0.8638155	0.0000000	0.0569885	0.1287513	0.0172326	0.9622484	1.0512391	0.0797502	0.8645776	0.0211863	0.3882165	0.9385627	0.9988532	0.8580750	0.1138606	1.1036269	0.9214998	1.0095819	1.0796007	0.3444322	0.6795064	0.9824337	1.0089273	0.0694249	1.0755758	0.9520208	0.9872400	0.2131586	0.8333047	0.9879516	0.8940643
10	0.9528708	0.8211272	0.0404769	0.5258595	0.0447107	0.7255289	0.3356814	0.0057862	0.0044455	0.0168655	0.6980447	0.4135740	0.9272909	0.2038474	0.0387616	0.7117594	0.5721953	0.0925329	0.7572095	0.9301540	0.0000000	0.0281300	0.1171112	0.0352992	0.9846932	1.0304211	0.0000000	0.8176612	0.0298695	0.3653771	0.9652524	1.0271645	0.9133319	0.1047108	1.0223201	0.9876716	1.0489692	1.0784605	0.3527284	0.5768770	1.0092700	1.0493610	0.1014931	1.1054343	0.9209211	0.9883767	0.2548328	0.8344523	0.9200822	0.9004222

0	1.0186499	0.8425484	0.0529640	0.6507324	0.0734754	0.8239846	0.3760821	0.1136658	0.0000000	0.0578251	0.6269235	0.4035202	1.0314476	0.2599292	0.0779098	0.6613040	0.6133903	0.0000000	0.8002005	0.7692482	0.0000000	0.0404818	0.2052165	0.0513281	0.9650840	1.0076914	0.0685620	0.7500579	0.0032842	0.3657232	1.0232953	1.0594428	1.0174057	0.1437612	0.9264446	1.0733954	0.9659824	1.0926004	0.2371893	0.4800029	1.0252600	1.0351937	0.1335975	1.0179504	0.9316721	0.9972156	0.3387648	0.9190530	0.9950372	0.9103821
2	1.0444644	0.7762399	0.0674891	0.6059714	0.0941697	0.8140128	0.3399371	0.0827762	0.0349732	0.0558895	0.7420776	0.4042571	1.1374349	0.2922574	0.0762059	0.6814737	0.5912488	0.0150172	0.7539309	0.8440675	0.0000000	0.0098870	0.1681215	0.0391475	1.0371900	1.0658147	0.0500031	0.8103572	0.0852581	0.3868459	1.0216748	0.9974067	0.9844102	0.1451715	0.9469265	1.0118982	1.0597128	1.0794317	0.2747829	0.6111367	1.0979106	1.0767305	0.0991164	1.1038029	0.8572119	1.0315884	0.2884179	0.8973866	0.9921427	0.9279965
4	1.0129516	0.8654393	0.0680974	0.6207757	0.0557365	0.7704372	0.4018667	0.0161965	0.0459598	0.0160625	0.7844692	0.3871693	1.1132710	0.3096913	0.0349919	0.5742932	0.5615992	0.0785401	0.7556886	0.8378956	0.0000000	0.0222243	0.1452798	0.0917390	1.0348734	1.0327944	0.0640609	0.8283173	0.0282304	0.3744581	1.0515177	0.9841166	0.9875937	0.1849147	0.9500150	0.9865437	0.9981852	1.0879680	0.2553269	0.6095909	1.0750694	1.0537537	0.1090482	1.0696303	0.8495049	1.0792247	0.2548974	0.7833062	1.0286641	0.9777267
6	0.9955747	0.8179860	0.0635700	0.5674666	0.0833689	0.7828289	0.3421288	0.0274773	0.0680775	0.0577351	0.7681729	0.3749149	1.0516268	0.3385503	0.0431453	0.6080282	0.5573764	0.0567138	0.7299203	0.8409759	0.0197286	0.0621333	0.1975333	0.0190106	0.9616889	0.9888762	0.0146757	0.8390000	0.0305428	0.3611878	1.0726340	0.9923970	1.0167372	0.1482693	0.9473240	1.0278690	1.0537469	1.0824624	0.3153025	0.6124282	1.0705364	1.0966122	0.1061718	1.0755113	0.8295576	1.0792882	0.3326220	0.8253638	1.0199824	1.0061250
8	1.0299082	0.7912851	0.0720476	0.6337994	0.0760895	0.8448201	0.4082026	0.0297047	0.0207750	0.1038971	0.7931807	0.4450560	1.0901891	0.3141483	0.0000000	0.5693928	0.5713691	0.0509600	0.7705633	0.8291275	0.0000000	0.0533406	0.1944875	0.0106527	1.0030028	1.0056242	0.0647157	0.8791070	0.0000000	0.3652755	1.0691060	0.9717030	0.9695834	0.2328194	0.9749995	1.0095180	1.0334001	1.0698908	0.2685922	0.5775830	1.0645956	1.0874818	0.1205783	1.0954125	0.8379798	1.1052848	0.3242001	0.8142891	1.0225026	1.0415985
10	1.0543475	0.8467086	0.0158862	0.5942348	0.0261633	0.8481224	0.3563463	0.0000000	0.0750423	0.0038067	0.7401495	0.4034728	1.0732598	0.3015742	0.0385531	0.5758715	0.5358124	0.0098788	0.7500416	0.8200348	0.0000000	0.0764585	0.1860474	0.0836378	0.9634698	0.9593056	0.0547224	0.8440874	0.0132054	0.4036512	1.0384282	0.9885630	0.9482899	0.1247403	0.9453851	0.9815077	1.0171406	1.0520367	0.2143337	0.6346235	1.0627897	1.0784325	0.0861566	1.0716609	0.8451401	1.0811971	0.2796726	0.7911024	1.0141909	1.0133692

0	1.0030789	0.8479907	0.0184038	0.6418010	0.0487366	0.8304186	0.3635769	0.0427136	0.0000000	0.0618907	0.6653962	0.4299724	0.9806114	0.2177772	0.0476321	0.6433001	0.5845268	0.0105826	0.7735187	0.7943647	0.0280746	0.0515696	0.1334587	0.0733567	0.9723650	1.0461990	0.0620597	0.6810193	0.0215077	0.4188775	1.0878991	1.0092448	1.0579260	0.1516394	0.9541525	1.1384783	0.9426912	1.0994144	0.2325960	0.4685407	1.0367528	1.0311286	0.1335738	1.0268063	0.9491204	1.0305046	0.3298511	0.9177990	0.9800521	0.9213668
2	1.0415334	0.7628252	0.0099459	0.6071825	0.0443944	0.7967405	0.3383133	0.0789705	0.0000000	0.1157850	0.6181672	0.4691341	0.9658703	0.2573287	0.0497198	0.7213106	0.5107835	0.0000000	0.7198342	0.8488197	0.0460628	0.0369870	0.1535247	0.0180435	0.8898100	1.0478598	0.0462946	0.8403976	0.0070182	0.3211002	0.9330955	0.9885665	1.0039485	0.1169891	0.9015081	0.9840047	1.0017415	1.0279332	0.2673656	0.5313692	1.0239869	0.9982464	0.0934642	0.9578864	0.9803373	1.1426966	0.2611392	0.8455809	1.0085292	0.8879670
4	1.0462251	0.8134985	0.0326471	0.5682538	0.0240421	0.7721498	0.3815756	0.0572801	0.0167997	0.0758890	0.6061868	0.3882683	1.0061772	0.2638859	0.0608724	0.6991235	0.5352266	0.0595176	0.7446394	0.8016953	0.0000000	0.0000000	0.1299897	0.0623444	0.9330852	1.0691330	0.0392412	0.7824552	0.0034911	0.3227295	0.9364971	0.9835660	0.9926104	0.1468304	0.8862033	1.0050230	0.9661234	1.0418190	0.3161050	0.5102509	0.9396164	0.9516315	0.1259084	0.9622409	0.9939460	1.0659644	0.1843202	0.8461691	1.0259213	0.8863100
6	1.0968570	0.8196990	0.0116602	0.6046168	0.0000000	0.7938749	0.3563054	0.0850069	0.0000000	0.0705513	0.5733493	0.3685955	0.9918108	0.2662118	0.1108020	0.6693195	0.5336166	0.0153882	0.6985679	0.8790903	0.0204385	0.0040241	0.1357085	0.0166892	0.9049382	1.0738047	0.0724471	0.8082788	0.0000000	0.3063380	0.9100229	0.9693686	1.0236764	0.1183302	0.9000754	0.9920926	0.9513355	1.0359427	0.2549979	0.5001974	0.9149115	0.9089403	0.0839186	0.9252082	0.9362467	1.0457833	0.2350631	0.8586098	1.0002056	0.9383442
8	1.0504300	0.7809804	0.0032538	0.5769272	0.0165372	0.7912268	0.3576038	0.0934162	0.0000000	0.0792020	0.6226841	0.4503122	1.0448646	0.2780435	0.0250750	0.7027411	0.5276384	0.0000000	0.6846779	0.8594152	0.0000000	0.0000000	0.1112004	0.0115089	0.8456813	1.0182245	0.0422635	0.8024834	0.0150400	0.3553314	0.9986070	0.9841783	0.9627379	0.1354103	0.9672878	0.9736895	0.9637034	1.1117175	0.2925548	0.5344783	0.8983346	0.8886270	0.1115045	0.9813562	0.9403905	1.0234446	0.2274261	0.8680065	1.0063362	0.8882931
10	1.0461226	0.7966957	0.0051271	0.6145076	0.0000000	0.7984687	0.3435610	0.0708860	0.0331507	0.0306659	0.6692041	0.4566553	1.0381106	0.2643770	0.0605491	0.7118350	0.5487362	0.0444578	0.7133672	0.8276789	0.0000000	0.0000000	0.1478427	0.0496947	0.8874227	1.0507885	0.0273480	0.7788484	0.0394987	0.3358143	0.9178626	1.0372972	1.0224432	0.0985640	0.8788093	0.9693292	0.9970892	1.1212854	0.2678153	0.5078238	0.9348144	0.8792971	0.1179903	0.9120154	0.8938652	1.0215174	0.2606473	0.9119784	1.0365458	0.9736045

0	1.0104936	0.8221177	0.0112691	0.6211393	0.0424891	0.8455812	0.3680651	0.0387180	0.0480405	0.0938303	0.6674123	0.4538302	0.9213840	0.2225009	0.0694171	0.6217681	0.5939252	0.0540047	0.7566565	0.8046407	0.0089339	0.0459875	0.1769824	0.0627922	0.9349255	1.0181706	0.0995679	0.7174011	0.0381027	0.3839233	0.9942133	1.0589681	0.9953003	0.1495175	0.9427560	1.1104035	0.9595839	1.1285702	0.2481528	0.5305161	0.9990591	1.0411217	0.1070617	1.0215773	0.9364011	1.0138513	0.3344006	0.9604154	0.9831320	0.8925235
2	0.9683223	0.8808035	0.0757486	0.6557736	0.0000000	0.8403688	0.3844542	0.0658639	0.0576972	0.0599554	0.5752255	0.4582561	1.0230679	0.5329786	0.0867644	0.5518201	0.5537395	0.0403200	0.7480760	0.8691429	0.0000000	0.0216796	0.1111657	0.0234450	1.0051203	1.0009121	0.0825253	0.7968110	0.0154301	0.4233614	1.0101742	0.9789962	1.0174503	0.1319911	0.9485573	0.9531110	0.9951448	0.9792723	0.2897697	0.5109966	1.0566515	0.9465230	0.0871432	0.9564811	0.9692163	1.0577524	0.2117822	0.8911222	1.0769264	0.9234553
4	0.9792233	0.8445656	0.0469433	0.6796116	0.0000000	0.8456504	0.4092511	0.0806199	0.0171964	0.0000000	0.5580740	0.4344032	1.0462754	0.5133667	0.0387909	0.4938537	0.5794585	0.0000000	0.8102455	0.8008611	0.0000000	0.0197932	0.1049025	0.1060929	0.9172418	0.9797734	0.0457771	0.8122452	0.0511490	0.3793208	0.9179799	0.9947806	0.9748760	0.1491448	0.9651885	0.9540493	0.9739329	0.9340453	0.2514293	0.5241039	1.0350058	0.9333647	0.0635719	0.9146918	0.9200683	1.0185656	0.2344027	0.8654048	1.1167822	0.8574091
6	0.9913744	0.8617448	0.0373028	0.6726890	0.0516772	0.8202177	0.4191113	0.0667069	0.0473436	0.0907843	0.5811523	0.4711234	1.0383560	0.5278728	0.0290278	0.5291913	0.5744856	0.0792026	0.8103319	0.7621339	0.0000000	0.0000000	0.1254749	0.0544907	0.9038250	0.9205232	0.0960046	0.8366056	0.0203327	0.4212176	0.9336563	0.9987720	1.0101050	0.1231792	0.9148178	0.9027805	0.9682759	1.0029722	0.2650979	0.4980411	0.9872105	0.9529030	0.0654321	0.9276754	0.9799492	1.0317947	0.2464865	0.8598558	1.0947419	0.8308889
8	0.9691451	0.8544148	0.0580728	0.6883631	0.0500083	0.8819697	0.4212343	0.0229911	0.0240625	0.0846286	0.5777766	0.4346899	1.0334259	0.5195229	0.0487495	0.5396887	0.5178880	0.0205934	0.7989620	0.7516464	0.0000000	0.0000000	0.1133096	0.0290809	0.9293842	0.9577757	0.0534888	0.8399125	0.0272201	0.3925516	0.9537863	1.0174470	0.9314201	0.1439726	0.9166298	0.9364378	0.9758134	1.0222042	0.2106747	0.5491033	1.0602298	0.9884516	0.1093014	0.8970013	0.9976540	1.1121719	0.2568493	0.8557638	1.0537660	0.8263859
10	1.0282323	0.8860193	0.0658029	0.6195969	0.0359818	0.8857840	0.3756041	0.0562938	0.0687804	0.0688910	0.5564462	0.4845864	1.0410759	0.5995928	0.0000000	0.5009000	0.5683617	0.0213458	0.8020680	0.7566094	0.0000000	0.0066730	0.1599939	0.0428959	0.9538234	1.0362272	0.0755068	0.7993713	0.0125942	0.3971052	0.9483585	1.0184418	0.9389479	0.1552786	0.9177046	1.0028571	0.9709355	1.0354580	0.2321079	0.4921486	1.0254198	0.9481685	0.1357249	0.8751292	0.9620069	1.0441752	0.2540380	0.8163998	1.0423193	0.8603536

0	1.0077798	0.8669822	0.0419092	0.6584699	0.0361676	0.8698026	0.3442695	0.0457709	0.0345827	0.0452685	0.6576442	0.4228211	0.9611136	0.2594236	0.0952297	0.6562461	0.5614050	0.0521675	0.7831881	0.7792006	0.0000000	0.0292002	0.1373622	0.0767814	0.9473383	0.9583451	0.0677211	0.7342304	0.0000000	0.4025801	0.9911618	1.0672100	1.0407376	0.1008392	0.8606255	1.0703404	0.9755190	1.1040272	0.2568236	0.4950970	1.0259840	1.0439407	0.1062391	1.0289399	0.9120348	1.0031483	0.3651321	0.8825278	1.0108245	0.8850109
2	1.1175915	0.9393716	0.1069547	0.5566334	0.0232305	0.9303733	0.3840141	0.0000000	0.0080931	0.0372957	0.6343001	0.4537224	0.9008235	0.2617152	0.0120942	0.8037073	0.5124913	0.0226856	0.7778459	0.7052270	0.0398567	0.0283942	0.1435683	0.0519179	1.0204781	1.0155361	0.0634292	0.7882368	0.0313782	0.3996657	1.0481895	0.9103392	0.9486241	0.1260752	0.9147484	1.0049095	0.9894428	1.0261955	0.3157544	0.5084846	1.0013311	0.9061108	0.0907861	0.9322138	0.9054603	0.8783488	0.1921105	0.9264217	1.0232599	0.9108878
4	1.1169655	0.9857867	0.0783113	0.6149333	0.0134217	0.8819732	0.3518952	0.0415483	0.0000000	0.0213419	0.6080580	0.3898231	0.8464775	0.2635869	0.0582983	0.7545479	0.5234082	0.0169763	0.7501969	0.7131867	0.0109751	0.0128352	0.1409866	0.0603799	1.0115521	1.0066939	0.0181881	0.7146633	0.0000000	0.3548687	1.0827156	0.8803903	0.9835205	0.1369980	0.9111894	0.9474413	0.9716894	1.0583360	0.3014112	0.5151487	1.0256906	0.9492291	0.0967008	1.0003394	0.9207599	0.8968517	0.2120021	0.9012103	0.9803587	0.9477182
6	1.1385272	0.9274809	0.0347269	0.5900122	0.0045988	0.9209105	0.3730687	0.0667252	0.0643735	0.0511394	0.5880108	0.4095953	0.9097395	0.2551256	0.0625193	0.7419423	0.5407739	0.0468775	0.7569071	0.6453741	0.0066538	0.0000000	0.1193081	0.0404863	1.0029413	0.9823340	0.0174079	0.7948823	0.0077426	0.3627692	1.0771924	0.8986509	1.0410112	0.1606688	0.8768014	0.9957207	0.9759533	1.0399020	0.2877729	0.5524841	1.0782176	0.9549733	0.1088135	0.9639467	0.9272066	0.9532533	0.1937102	0.8746237	1.0082788	0.9215793
8	1.1026415	0.9289634	0.0874951	0.6060604	0.0481992	0.9580405	0.3842505	0.0000000	0.0073231	0.0646780	0.6017521	0.4484880	0.8665372	0.2811852	0.0573112	0.7533653	0.5357753	0.0049500	0.7480129	0.6798506	0.0055312	0.0000000	0.1539392	0.0030879	0.9774374	1.0238645	0.0327461	0.7158035	0.0138691	0.3398757	1.0598678	0.9372032	1.0224360	0.0954347	0.8929804	0.9860820	0.9241283	1.1337894	0.3263416	0.5115446	1.0369154	0.9072378	0.1256007	0.9633423	0.8411484	0.9193674	0.1602419	0.8572566	1.0037630	0.8982462
10	1.0865081	0.9152282	0.0348818	0.5797911	0.0700183	0.9143418	0.3468140	0.0476774	0.0378693	0.0770700	0.5936101	0.4140288	0.8777493	0.2684178	0.0204767	0.8488356	0.5447911	0.0000000	0.7077938	0.7187379	0.0000000	0.0000000	0.1493838	0.0262277	0.9283111	1.0399872	0.0414955	0.7662418	0.0002562	0.3699187	1.0596242	0.9264258	0.9559046	0.1818469	0.8768417	0.9112816	0.9360397	1.0402417	0.2922844	0.5849696	1.0322136	0.9406339	0.0908398	0.9402026	0.9024994	0.9624893	0.2031269	0.8950827	1.0811394	0.9455891

0	1.0092458	0.8873992	0.0169742	0.6827595	0.0001962	0.7890378	0.3192343	0.0232576	0.0000000	0.0505044	0.6564780	0.4670095	0.9865855	0.2309345	0.0729202	0.6398201	0.5714331	0.0578500	0.7740685	0.8390026	0.0000000	0.0490774	0.2118887	0.0126655	0.9562174	1.0100333	0.0960605	0.7291052	0.0153231	0.3665043	0.9885854	1.0289004	1.0354701	0.0885120	0.9060461	1.1300705	0.9372476	1.0472340	0.2577298	0.5520303	0.9902276	1.0256120	0.1027291	1.0122164	0.9628045	1.0179557	0.2943799	0.9158375	1.0120467	0.9591882
2	0.9844346	0.7510708	0.0491708	0.7345901	0.0048239	0.9335867	0.3881559	0.0027301	0.0212125	0.0651919	0.6351838	0.3972020	1.0118574	0.1315045	0.0427449	0.4616085	0.5246833	0.0427919	0.7506361	0.8541365	0.0265417	0.0000000	0.1947256	0.0388643	0.9996037	1.0133877	0.0852388	0.8498069	0.0596970	0.3815732	0.8898955	1.0128261	0.9677575	0.1120021	0.9620464	0.9109667	1.0423470	0.8975512	0.3641490	0.5720671	0.9423832	1.0473967	0.0826711	0.9715944	0.9078238	1.0395893	0.2939414	0.8608336	1.0819607	0.9581650
4	0.9470375	0.7364033	0.0477870	0.6333204	0.0418471	0.8196266	0.3900251	0.0120512	0.0388548	0.0867183	0.5786610	0.3939552	0.9996334	0.1762283	0.0901343	0.5062225	0.5382885	0.0916689	0.7167125	0.9109020	0.0000000	0.0327092	0.1771362	0.0898456	1.0094510	0.9970803	0.0620181	0.8575047	0.0580409	0.4227684	0.9697118	1.0083715	0.9697007	0.1537885	0.9773044	0.9449898	1.0083991	0.9036512	0.3742900	0.5262722	0.9018189	1.0561696	0.0699852	0.9388533	0.9287518	1.0085079	0.3001859	0.8829767	1.0616775	0.8908987
6	0.9785169	0.7916551	0.0256197	0.6312170	0.0257735	0.9200089	0.3802589	0.0145463	0.0149919	0.0304555	0.6079648	0.4201680	0.9604711	0.2300428	0.0218341	0.4950969	0.5594210	0.0135164	0.7423443	0.9305630	0.0000000	0.0000000	0.1973355	0.0645647	1.0445949	1.0541659	0.0846574	0.8871837	0.0222025	0.4619704	0.8561931	0.9570190	0.9347681	0.1094018	0.9534071	1.0078923	1.0097789	0.9655251	0.4469235	0.5250299	0.9522503	1.0802504	0.0836370	0.9160683	0.8915406	1.0493200	0.3218296	0.8972094	1.0529169	0.9902891
8	0.9841513	0.7986676	0.0000000	0.6814695	0.0000000	0.8588222	0.4178887	0.0000000	0.0000000	0.0639004	0.5905865	0.4297027	0.9692836	0.1748171	0.0557861	0.5239747	0.5366565	0.0000000	0.6826334	0.8880972	0.0000000	0.0290856	0.2059835	0.0664741	1.1002233	1.0906887	0.0478942	0.8327342	0.0000000	0.4552995	0.9245726	0.9732290	0.8943938	0.1256540	0.9804713	0.9792710	1.0038563	0.9500269	0.3608378	0.5159521	0.9674038	1.0852461	0.1222051	0.9337619	0.9334563	0.9950247	0.3545828	0.8824697	1.0941829	0.9606627
10	0.9655573	0.7630468	0.0434519	0.6233097	0.0000000	0.8265821	0.4399080	0.0177069	0.0243116	0.0588214	0.5651692	0.4327382	0.9624421	0.2319142	0.0499118	0.4888166	0.5255620	0.0000000	0.7195093	0.8933387	0.0138190	0.0426265	0.1829238	0.0984920	1.1132043	1.0136561	0.0930600	0.8507558	0.0351244	0.4638469	0.9321839	1.0159868	0.8788950	0.1284515	0.9751727	1.0036279	0.9955239	0.8823528	0.4218532	0.5192110	0.9468846	1.0452673	0.1082154	0.8809255	0.9408684	1.0373387	0.3233292	0.8703578	1.0347028	0.8919412

0	0.9574461	0.8631086	0.0019020	0.6542782	0.0486233	0.8477993	0.3660687	0.1102248	0.0061094	0.0224777	0.6519191	0.3945935	0.9282539	0.2331093	0.0709382	0.6150899	0.5766580	0.0534259	0.7774123	0.7739043	0.0213367	0.0000000	0.1656408	0.0491620	0.9801049	1.0198460	0.0378450	0.7397332	0.0224243	0.3679731	0.9963018	1.0303380	1.0412519	0.1130773	0.9511997	1.0705687	0.9681274	1.0687946	0.2319156	0.4946061	1.0237641	0.9897302	0.0710759	1.0343402	0.9167214	1.0165288	0.3162449	0.8916455	0.9840794	0.9426524
2	0.9509314	0.8625058	0.0067903	0.6665340	0.0000000	0.8096478	0.3303496	0.0255635	0.0423222	0.0400100	0.5877214	0.4118989	0.9901917	0.3086910	0.0344315	0.6086903	0.5292852	0.0026441	0.8285709	0.7563338	0.0000000	0.0373421	0.1032253	0.0000000	1.0245198	1.0319227	0.0840390	0.7591051	0.0000000	0.3811755	0.9487458	1.0340640	0.9403811	0.1142107	0.9742966	0.9806180	0.9536631	1.1180355	0.2690432	0.6531250	0.8639913	1.0141880	0.1080728	1.0361498	0.8759038	1.0866325	0.2195956	0.9583961	0.9895702	0.9748596
4	0.9919109	0.8622267	0.0759697	0.6829568	0.0477016	0.8734424	0.3491446	0.0922284	0.0640922	0.0452664	0.6576413	0.4216367	0.9998453	0.3623757	0.0430310	0.6139806	0.5968148	0.0327756	0.8511803	0.7818528	0.0024597	0.0529634	0.0723702	0.0528779	0.9756190	1.0022101	0.1286855	0.7790060	0.0000000	0.3923419	0.9378913	0.9151422	0.9809848	0.0956335	0.9509339	1.0010328	0.9746498	1.1205356	0.3082540	0.6383835	0.8759927	0.9857370	0.0960372	0.9495404	0.8948220	1.0110631	0.2545553	0.9648490	0.9818305	0.9385060
6	0.9967963	0.8450740	0.0746079	0.6911215	0.0205881	0.8595439	0.2651012	0.0958167	0.0404332	0.0458174	0.5763681	0.3741528	0.9616987	0.3145147	0.0557518	0.5823242	0.6513111	0.0214523	0.8716261	0.7303358	0.0048635	0.0841618	0.0868112	0.0428305	0.9908019	0.9971681	0.1208423	0.7866679	0.0000000	0.3558580	0.9971088	1.0027173	0.9453267	0.0888219	0.9346431	0.9582682	0.8837323	1.0748379	0.3187936	0.6435017	0.8679441	0.9514250	0.0945230	0.9322954	0.8612835	1.0408912	0.2030056	0.9394466	0.9896533	0.9575267
8	1.0044891	0.8674807	0.0511729	0.7057423	0.0475138	0.7991504	0.3311127	0.1394090	0.0141546	0.0345565	0.6880144	0.4239087	0.9677826	0.3323508	0.0360211	0.6070054	0.5975192	0.0000000	0.8754550	0.7690669	0.0000000	0.0738033	0.1585190	0.0837363	0.9540802	1.0137470	0.1530068	0.8000898	0.0000000	0.3553403	0.9909593	0.9534243	0.9252576	0.1197488	0.9342178	1.0046636	0.8598935	1.1286063	0.3089029	0.5888933	0.8503430	0.9428582	0.0703449	0.9590734	0.8722912	1.0158111	0.1741912	0.9983127	0.9497567	0.9332536
10	1.0124058	0.8576566	0.0598039	0.6683833	0.0000000	0.8792705	0.3773391	0.1464164	0.0194763	0.0051153	0.6085969	0.4071301	1.0226032	0.3499076	0.0251836	0.6192376	0.5970901	0.0211481	0.8873213	0.7162296	0.0288960	0.0630077	0.1455994	0.0773960	0.9697775	0.9946080	0.1035630	0.8161476	0.0000000	0.4114831	1.0010772	0.9484942	0.9685360	0.1163647	0.9565269	0.9474637	0.8491690	1.0546038	0.3151262	0.6092425	0.9206618	0.9148047	0.0920708	0.9387810	0.8977104	1.0366733	0.1908225	0.9452505	0.9844467	0.8812930

0	1.0298890	0.8168018	0.0246899	0.6385877	0.0671534	0.8024700	0.3905152	0.0939734	0.0282713	0.0225968	0.6614445	0.4389598	0.9826255	0.3093954	0.0128830	0.6524702	0.6172228	0.0000000	0.7430289	0.8179576	0.0000000	0.0000000	0.1850123	0.0000000	0.9105793	1.0267053	0.0465772	0.7467653	0.0000000	0.4125476	1.0041771	1.0029147	1.0212346	0.1410397	0.9218241	1.1331977	0.9713711	1.1183587	0.2595960	0.5321923	1.0231315	0.9930706	0.1300885	1.0681727	0.9623182	1.0138423	0.3380546	0.9659295	0.9604700	0.9131647
2	0.9593152	0.9135954	0.0202643	0.5300322	0.0496969	0.7690317	0.5509113	0.0378166	0.0608080	0.0250213	0.7717412	0.4533590	1.1256457	0.2321800	0.0749557	0.5600340	0.5685498	0.0322226	0.6128345	0.7692080	0.0176060	0.0061065	0.1806955	0.0452837	0.8762061	0.9460357	0.1234712	0.7877744	0.0000000	0.3647593	0.9580445	0.9628917	0.9912588	0.1564785	0.9766636	0.9745682	1.0408663	1.0072637	0.2195355	0.4420929	0.9977303	0.8911846	0.1345065	1.0764281	0.9521442	1.0213096	0.2364355	0.8832602	1.0012874	0.8532400
4	1.0337863	0.8577909	0.0000000	0.5282356	0.0000000	0.7712555	0.5588835	0.0124518	0.0819872	0.0459215	0.7634000	0.3978082	1.0696888	0.2935394	0.0862804	0.5269733	0.5953826	0.0154215	0.7225851	0.7490647	0.0000000	0.0440185	0.2010784	0.0222254	0.8316902	1.0519866	0.1080790	0.8237954	0.0205187	0.3934660	0.9581406	0.9544436	0.9896966	0.1083194	0.9417142	0.9816959	0.9977268	0.9804730	0.2576533	0.4270077	1.0608048	0.9749133	0.0974390	1.0170762	0.9521262	1.0085201	0.2078466	0.9141430	1.0326669	0.8122290
6	0.9907448	0.8711504	0.0152423	0.5151386	0.0100923	0.7518102	0.5363756	0.0021041	0.0675835	0.0354420	0.7351596	0.4051710	1.0591842	0.2988098	0.0539869	0.5630566	0.5700925	0.0209109	0.6153681	0.7686322	0.0000000	0.0836078	0.1785276	0.0817513	0.7972770	1.0134096	0.0931190	0.7807845	0.0641553	0.3350851	0.9233091	0.9398891	1.0194971	0.0843600	0.8872383	0.9823529	1.0107705	0.9809370	0.2401390	0.4373445	1.0951107	0.8874309	0.1498672	1.0085657	0.9758048	0.9506290	0.2258281	0.8861241	0.9406520	0.8558903
8	1.0438976	0.8326914	0.0259558	0.5869320	0.0085850	0.7148431	0.5383148	0.0184069	0.0720542	0.0328889	0.7840099	0.4330020	1.0729084	0.2896538	0.0648354	0.5489814	0.5742718	0.0217397	0.5974320	0.7031532	0.0000000	0.0986748	0.1745159	0.0672802	0.7931643	0.9855845	0.0999302	0.8121045	0.0058620	0.3709007	0.9230546	0.9339888	0.9673910	0.1012414	0.9630763	1.0307626	1.0420442	0.9759316	0.2253781	0.4188280	1.1032418	0.9304145	0.0761382	1.0525390	0.9441892	0.9137929	0.2847011	0.8764545	0.9833545	0.8163224
