"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50
6	0.9226675	0.9644684	0.6212778	1.0272135	0.9419558	0.9529065	0.8756257	1.1203371	1.0096787	0.8804099	1.0301148	0.0672538	0.1484939	1.0181536	0.8318023	0.0000000	0.9920544	1.0160174	0.9978055	0.0575188	0.9816794	0.0280104	1.0026533	0.9103879	0.1507834	0.0862248	0.9063604	0.9310860	0.8962433	1.0552258	0.8639382	0.8878624	0.7432609	0.2335393	0.2364045	0.0622728	0.5443251	0.1608412	0.5778568	0.6182670	0.4466288	0.5761696	0.4191278	1.0840131	1.0374321	0.0000000	0.9819953	1.0372472	0.9593676	0.9142751
8	0.9311026	0.9466020	0.7256665	1.0454539	0.9271025	0.9757089	0.8548885	1.1302721	1.0432649	0.8589167	1.0061466	0.1363445	0.1065830	0.9895200	0.8360035	0.0000000	1.0115176	0.9934660	1.0001201	0.0165641	0.9791211	0.1191417	1.0067057	0.9424046	0.1220969	0.0495665	0.9174966	0.9467052	0.8356453	1.0391867	0.8999735	0.8328193	0.7395948	0.2481672	0.2838473	0.0073027	0.5025422	0.2043229	0.5730021	0.5671079	0.4861472	0.6278164	0.4340934	1.0749161	0.9150754	0.0002628	0.9440779	1.0086718	0.9198533	0.9731333
10	0.9320035	0.9998768	0.7963083	1.0318898	0.9298926	0.9654817	0.8066794	1.0850324	1.0700677	0.8227356	0.9887022	0.0893705	0.1521221	0.9525070	0.8096311	0.0000000	1.0586472	0.9602295	1.0024075	0.0214321	0.9184816	0.0802286	1.0309317	0.8853645	0.1552248	0.0500226	0.9069414	0.9444284	0.8887196	1.0835630	0.9223435	0.8333292	0.7923597	0.2531276	0.2584442	0.0643227	0.5363775	0.2545739	0.6226601	0.6485081	0.4608870	0.5929021	0.4263835	1.0591641	0.9521526	0.0489751	0.9759728	1.0112479	0.9054549	0.8443209

0	1.0876096	0.9657013	1.0126248	1.0393396	1.0135135	0.9813511	0.8756177	0.9367130	1.0519948	0.9332176	0.9324177	0.1075813	0.1897648	0.9872000	0.8377740	0.0000000	1.0624621	1.0727033	1.1026499	0.0482369	0.9234274	0.0120511	1.0332690	1.1143480	0.1445555	0.1216785	0.8862907	1.0212981	0.9184955	0.9914804	0.9508345	0.8414760	0.8941115	0.2268674	0.1572279	0.0446466	0.5587299	0.2669768	0.4396960	0.4796122	0.4189551	0.5515909	0.5212352	0.9900148	1.0051197	0.0623918	0.9714775	0.9842918	0.9092605	1.0326987
2	1.0569405	1.0991663	0.8629630	0.9782337	0.9931585	0.9201731	0.8820859	1.0377580	0.9721401	0.8239888	0.9427665	0.0693795	0.1705706	0.9222327	0.9119235	0.0025676	1.0284673	0.9844343	0.9594198	0.0033873	1.0879225	0.0477789	0.9785015	1.0880479	0.1248703	0.0961758	0.8866288	0.9901334	0.8009893	0.9664086	0.9752170	0.8685547	0.9425581	0.2001339	0.1586653	0.0582394	0.5852358	0.2534194	0.5542825	0.6812657	0.5053838	0.6108150	0.4157803	0.9488365	1.0052443	0.0293734	0.9893731	0.9735107	0.9684407	1.0066564
4	1.0106303	1.0772264	0.7821435	0.9406242	0.9844269	0.9032141	0.8543116	1.0272236	0.9691938	0.8485997	0.9725620	0.0195879	0.1748354	0.9772988	0.9762851	0.0000000	0.9987770	0.9563069	0.9385484	0.0000000	1.0496327	0.0448992	0.9393367	1.0608124	0.1363275	0.0882420	0.9045406	0.9924721	0.7874110	1.0607918	0.9300446	0.9402257	0.9272193	0.2296502	0.1829597	0.0730664	0.6131979	0.2283880	0.5693753	0.6457788	0.4880505	0.6405476	0.4228639	0.9238785	1.0748353	0.0188253	1.0594631	0.9865455	0.9764804	0.9685097
6	1.0124938	1.0549324	0.7030178	0.9203647	0.9410136	0.9468619	0.8725927	1.0371625	0.9222212	0.8121197	0.9602400	0.0324977	0.1623006	0.9598519	0.9093052	0.0265748	0.9945212	1.0277539	0.8402880	0.0000000	1.0993787	0.0735142	1.0047777	1.0577217	0.1304623	0.0631559	0.9570346	1.0613199	0.8071177	1.0067320	0.9611404	0.9399896	0.9336249	0.2020136	0.1375646	0.0546613	0.6326892	0.2462121	0.5480513	0.5679286	0.4824403	0.5999101	0.4462453	0.9677633	1.0875470	0.0000000	1.0353108	1.0043566	0.9799978	0.9386241
8	1.0084706	1.0350897	0.8222933	0.8762867	0.9481870	0.9239515	0.8982054	1.0736265	0.9438579	0.8444144	0.9137970	0.0411745	0.1386845	1.0162194	0.9647222	0.0013342	0.9973069	1.0039580	0.8661970	0.0000000	1.1012809	0.0700809	0.9004943	1.0904609	0.1524225	0.1192579	0.9449408	1.0607049	0.7837557	1.0161306	0.9525940	0.9113453	0.9750427	0.2593658	0.1609219	0.0514779	0.6072468	0.2703699	0.5097366	0.6183590	0.4805996	0.5986525	0.4063389	0.9673303	1.0526403	0.0274213	1.0257210	0.9876543	0.9668832	0.9685174
10	0.9399574	0.9947515	0.8922596	0.9153864	0.9210694	0.9081943	0.8124177	1.0594283	0.9846011	0.8795621	0.9062463	0.0909399	0.1385893	0.9913001	0.9595915	0.0207725	1.0078338	0.9366998	0.9560803	0.0000000	0.9922389	0.0593458	0.9547879	1.0772784	0.1263466	0.0715964	0.9402955	1.0015514	0.8222813	1.0875624	0.9165927	0.9344965	0.9675667	0.2491814	0.0773542	0.0675863	0.6591310	0.2428956	0.5347908	0.5839756	0.4851910	0.5982981	0.4578782	0.9604831	1.0391460	0.0201792	1.0461725	1.0228273	0.9407647	0.9705185

0	1.0628214	0.9504261	1.0515521	1.0309207	1.0049927	0.9617334	0.8387352	0.9692110	1.0252836	0.9285617	0.9975633	0.1257359	0.2079508	1.0256376	0.8012629	0.0000000	1.0641037	1.0582998	1.0656367	0.0000000	0.9686395	0.0213014	1.0715965	1.1017417	0.1117022	0.1254689	0.9268888	0.9750642	0.8841204	0.9668551	0.9627815	0.8051098	0.8620188	0.2289135	0.2030405	0.0666187	0.5592136	0.3109373	0.4211265	0.4968931	0.4500006	0.5343314	0.5449504	0.9674496	1.0440973	0.0275707	1.0162844	1.0667558	0.8828203	1.0622026
2	0.9017453	0.9516459	0.9085334	0.9975094	0.9884879	0.8979576	0.7811560	0.9948872	1.0386484	0.9538882	0.9343450	0.0795138	0.1612486	0.9547646	0.8773003	0.0302232	0.9853214	1.0803022	0.9755333	0.0305851	1.1149984	0.0235599	1.0627816	1.0466448	0.1287733	0.0372341	0.8661388	0.9094148	0.7819596	0.9844649	0.9295874	0.8343226	0.9493099	0.2028425	0.2066330	0.0735769	0.5143225	0.2375257	0.3122197	0.5337552	0.3782310	0.5448337	0.5076564	1.0212352	1.0635495	0.0151563	0.9416064	0.9417734	0.9268151	0.9881364
4	0.8748174	0.9239395	0.9575335	0.9710182	0.9563511	0.9073631	0.8488373	1.0149106	0.9442817	0.9534729	0.9825145	0.1043506	0.2120433	0.9718747	0.9146335	0.0000000	0.9637390	1.0237819	1.0576159	0.0228765	1.0474881	0.0729400	1.0371016	1.0859208	0.1001844	0.0311556	0.7948585	0.9135868	0.7729428	1.0271461	0.9326025	0.8083476	0.9150069	0.1994427	0.1979629	0.0637010	0.5270929	0.2223689	0.3458692	0.5125722	0.3894174	0.4830079	0.5073351	1.0533674	1.0708744	0.0000000	0.9581125	0.9768201	0.9077692	0.9980220
6	0.8995982	0.8807505	1.0200142	0.9544396	1.0258736	0.8381961	0.8537179	0.9986608	1.0098553	0.8513517	0.9231498	0.0819389	0.1837367	1.0073052	0.9243663	0.0380707	0.9667782	1.0327179	1.0507505	0.0000000	1.0141213	0.0324288	1.0908137	1.0232988	0.0636865	0.0500921	0.8338889	0.9128814	0.7182591	1.0162674	0.9448283	0.8342120	0.9423452	0.1702492	0.2568279	0.0130526	0.5425328	0.2064065	0.3266067	0.5107204	0.2808032	0.4807150	0.4935621	1.0270570	1.0653478	0.0398887	0.9183190	0.9096561	0.9161414	0.9820078
8	0.8969303	0.9276011	0.9312682	0.9776170	1.0123984	0.9381475	0.8297823	1.0469510	0.9842252	0.9034652	0.9780562	0.1054178	0.1765179	0.9548309	0.9284276	0.0000000	0.9751276	0.9752551	0.9735864	0.0198497	1.0004777	0.1008552	1.0206419	0.9764869	0.0669127	0.0979551	0.7817088	0.9440599	0.7119397	1.0140705	0.9134422	0.8265205	0.8837520	0.1832851	0.2571898	0.0461319	0.5183150	0.2092558	0.2803488	0.4476647	0.3387847	0.4852459	0.5016868	1.0524948	1.0911238	0.0203422	0.8754883	0.9606431	0.8566155	0.9850149
10	0.8993986	0.9478370	0.9843815	0.9703027	1.0222859	0.9071646	0.8716856	1.0080509	0.9774664	0.8575026	0.9755437	0.0714141	0.0943720	0.9668188	0.8614603	0.0082791	0.9695501	0.9972248	0.9896984	0.0153739	1.0328318	0.0949359	1.0848835	0.9868728	0.0998974	0.0299160	0.8023229	0.9056389	0.7148389	1.0090241	0.9432291	0.8264652	0.9210044	0.2088395	0.2283946	0.0267630	0.5093802	0.2594896	0.3423986	0.4536683	0.3426236	0.5072918	0.5128476	1.0316222	1.0631384	0.0260483	0.9596081	0.9301024	0.8911456	0.9873926

0	1.0504767	0.9558860	1.0354523	1.0519137	0.9546482	0.9329176	0.8501929	0.9609205	1.0058741	0.9090084	0.9958037	0.1211328	0.1321693	1.0127105	0.8051625	0.0500955	1.0806098	1.0776716	1.0593718	0.0216364	0.9566568	0.0734104	1.0425911	1.0816075	0.1535376	0.0917612	0.9036049	0.9966170	0.9042753	0.9939246	0.9567818	0.8335028	0.8638209	0.2162090	0.1926260	0.0749313	0.6378027	0.2165801	0.4342561	0.4877961	0.4912925	0.5775017	0.5481070	0.9446740	1.0229401	0.0026332	1.0279277	1.0159921	0.8701058	1.0450285
2	1.0165289	1.0339742	0.8921238	1.0525852	1.0593246	0.8943100	0.8252754	0.9877395	1.0230061	0.8208490	0.9382793	0.0642062	0.1797355	0.9715251	0.7663906	0.0000000	0.9711936	0.9406383	0.9474851	0.0000000	0.9283650	0.0954625	0.9852853	1.0780109	0.1194192	0.0708670	0.8433391	1.0386380	0.7425560	1.1144566	0.9619774	0.9173479	0.7970328	0.2360711	0.2957911	0.0773758	0.5923852	0.2110978	0.3060699	0.3921175	0.4003988	0.5501166	0.6299934	0.9110684	1.0371085	0.0000000	0.9949103	1.0346005	0.8535965	1.0569632
4	0.9923924	1.0762081	0.7768153	0.9833523	1.0551772	0.8884677	0.8134564	0.9570192	1.0076406	0.7615181	1.0082873	0.1320153	0.1485318	0.9047429	0.7178124	0.0363581	0.9623477	0.9657362	0.9130028	0.0044770	0.8803440	0.0910029	1.0148416	1.0460751	0.0975984	0.0440629	0.8406664	1.0137708	0.7406407	1.0948678	0.9921671	0.9235634	0.7618152	0.2439068	0.3538848	0.0768178	0.5541877	0.2644254	0.2906941	0.4471668	0.3958513	0.5522479	0.6279791	0.9612868	1.0425390	0.0000000	0.9903533	1.0599115	0.8521541	0.9982489
6	1.0243471	1.0684653	0.7679482	0.9629396	1.1053701	0.9428095	0.8072586	0.9989423	1.0331584	0.7860894	0.8926091	0.0955551	0.1445755	0.9765018	0.7367663	0.0231265	0.9851685	0.9958526	0.8822996	0.0000000	0.8860889	0.0558072	1.0032474	1.0686577	0.1186989	0.0769789	0.9161373	1.0096790	0.7089712	1.0969493	1.0460329	0.9306909	0.7688051	0.2174737	0.4482482	0.0471866	0.5162966	0.2097979	0.3510011	0.4542793	0.4122197	0.4678846	0.6472963	1.0109879	1.0516796	0.0289585	1.0659392	1.0906526	0.8418385	0.9910793
8	1.0279759	1.0557262	0.7317936	0.9688930	1.0742634	0.9411661	0.8779722	1.0173402	1.0050290	0.7999609	0.8954276	0.1251761	0.0783776	0.9797252	0.7479202	0.0000000	0.9583036	1.0068635	0.8735263	0.0000000	0.8683656	0.0369415	1.0137735	1.0431634	0.1096272	0.0538484	0.8544105	0.9784654	0.7742808	1.0807393	1.0360834	0.9331162	0.7754163	0.2405231	0.3830937	0.0627796	0.5319902	0.1963245	0.2861159	0.4057049	0.3885806	0.5663569	0.6424814	0.9528683	1.0686859	0.0309778	1.0589659	1.0917223	0.8234652	0.9508202
10	0.9995201	1.0601232	0.7368069	0.9634537	1.0635506	0.9197336	0.8535086	1.0194814	0.9622662	0.7776543	0.9457823	0.1200195	0.1536769	1.0106680	0.7153121	0.0145245	0.9435249	1.0316130	0.8436819	0.0183023	0.8738267	0.0476064	1.0060407	1.0428908	0.1260291	0.0410973	0.8679756	1.0133349	0.7427172	1.0882478	1.0092186	0.9436216	0.7452517	0.2281266	0.4053113	0.0640703	0.5159470	0.1580949	0.2745525	0.4701450	0.3998717	0.5660513	0.6393780	0.9530054	0.9908269	0.0316235	0.9842904	1.0514894	0.7954999	0.9206479

0	1.0230724	1.0177370	0.9882324	1.0606209	1.0101801	0.9271914	0.8411933	0.9238758	1.0321667	0.9463536	0.9779499	0.0990617	0.1984863	0.9826712	0.8102473	0.0284546	1.1044700	1.0900298	1.0191178	0.0000000	0.9831246	0.0591514	1.0383699	1.0682914	0.1115548	0.0371670	0.8899012	1.0135587	0.9172085	1.0020632	0.9386184	0.8066401	0.8182892	0.2411639	0.2079754	0.0780828	0.6013083	0.2863933	0.3994605	0.4911176	0.4423015	0.5655035	0.5786187	0.9460664	1.0071816	0.0035145	1.0114392	1.0431227	0.8772730	1.0344269
2	1.0616804	0.9646296	0.9592902	0.8953097	1.0271038	1.0232601	0.8366877	0.8852550	1.1083872	0.8725589	0.8922717	0.1255655	0.1382874	0.9329693	0.8895688	0.0000000	0.8873425	1.0372592	0.9856001	0.0291427	1.0305839	0.0552159	1.1073923	0.9969089	0.1584921	0.0852333	0.8872893	0.9836862	0.8074235	0.9586010	0.9743535	0.8127377	0.8823986	0.2408504	0.1622429	0.0000000	0.5908824	0.2481448	0.3823037	0.5583282	0.4926832	0.6226589	0.5073178	0.9714572	1.0788575	0.0118688	0.9356956	1.0627155	0.9176786	0.9894007
4	1.0225135	0.9382071	1.0273716	0.8251316	1.0009538	1.0975239	0.8835005	0.9905685	1.1180893	0.8480096	0.9285013	0.1139243	0.1756655	0.9156649	0.8338440	0.0000000	0.8956999	1.0202421	0.9961367	0.0000000	1.0905277	0.0503050	1.0983564	1.0384098	0.1534663	0.0141956	0.8568570	0.9018608	0.8270650	0.9556239	1.0167126	0.8550355	0.8858733	0.2656452	0.1315983	0.0362716	0.5373213	0.2969967	0.3985598	0.5488257	0.4473719	0.5965337	0.4732876	0.9698047	1.0607491	0.0000000	0.9882824	1.0186640	0.9077250	1.0650047
6	1.0079905	0.9718734	1.1266239	0.8498594	1.0572543	0.9910174	0.9048982	0.9047005	1.0710919	0.8473132	0.8819980	0.1228688	0.1412295	0.9277347	0.8064791	0.0152086	0.9280352	1.0512159	1.0009545	0.0029233	1.0692092	0.1171929	1.0052341	1.0694110	0.1575656	0.0618282	0.8637280	0.9200922	0.8421071	0.9801899	1.0344051	0.8033219	0.8092620	0.2478422	0.1323515	0.0510119	0.5406714	0.2286690	0.3479859	0.6208312	0.4009506	0.6415721	0.4299927	1.0071968	1.0794482	0.0001068	0.9732855	1.0377668	0.9503030	1.0555569
8	1.0074209	0.9866483	1.1159449	0.9022395	1.0661583	1.0542483	0.9061945	0.9664341	1.1046458	0.8846512	0.9035468	0.0870156	0.1624351	0.9648792	0.8108545	0.0050310	0.9344322	1.0511422	0.9329250	0.0014507	0.9947009	0.0325422	1.0557005	1.0486157	0.1505012	0.0665612	0.8848321	0.9337053	0.8444982	0.9526727	0.9702008	0.7644286	0.8541853	0.2668724	0.1325297	0.0320477	0.5492840	0.2253356	0.3424325	0.6572092	0.4405036	0.6011904	0.4444371	1.0077916	1.0569327	0.0000000	0.9449215	1.0177161	0.9504424	1.0534295
10	1.0228059	0.9546027	1.0538206	0.8998774	0.9964137	1.0312526	0.9302113	0.9230685	1.1350073	0.8596258	0.9100126	0.1248041	0.1818326	0.9277942	0.8019540	0.0000000	0.8740422	1.0512589	1.0423699	0.0333728	1.0883126	0.0000000	1.0789579	1.0554539	0.1864543	0.0487037	0.8694519	0.8899730	0.8509962	0.8643724	0.9928802	0.7992358	0.8662790	0.2639988	0.1355487	0.0450976	0.5681255	0.1951288	0.3471227	0.6476108	0.4591303	0.6114558	0.4107718	0.9157352	1.0750891	0.0655275	0.9754553	0.9883560	0.9533006	1.0673582

0	1.0615026	0.9649041	0.9692564	1.0303371	1.0053704	0.9939236	0.9000986	0.9746433	1.0481782	0.9052054	0.9611535	0.1092244	0.1652659	1.0320547	0.8307572	0.0000000	1.1175322	1.0200743	1.0316275	0.0000000	0.9407719	0.0299856	1.0182158	1.1185347	0.1117118	0.0600811	0.8973457	0.9640028	0.8939546	0.9912014	0.9737792	0.8380603	0.8824092	0.2254900	0.2151251	0.0625362	0.5990011	0.2993590	0.4311413	0.4738878	0.4828465	0.5527085	0.5132702	0.9676080	1.0256662	0.0028082	1.0357286	1.0163114	0.9068310	1.0649087
2	0.9977632	1.0027625	0.9580929	1.0098417	0.9972446	0.9976924	0.9337993	1.0539486	1.0486544	0.8706666	0.8757703	0.1023734	0.2331771	1.0034445	0.8570406	0.0000000	1.0539432	1.0175608	0.9909330	0.0000000	0.8948702	0.0119442	0.9924762	0.9715361	0.0663613	0.0738271	0.9920865	1.0916739	0.7870225	0.9500044	1.0248356	0.9321543	0.8549632	0.2077912	0.1623619	0.0295536	0.4513299	0.2697647	0.4902192	0.4862365	0.5003254	0.6044225	0.4544705	0.9713204	0.8196876	0.0171947	0.9709360	1.0529434	0.8826904	1.1063042
4	1.0007453	0.9690510	1.0302595	1.0183282	1.0074293	0.9451141	0.9131375	1.0177416	0.9906177	0.9156658	0.9078974	0.1232458	0.2303137	0.9835171	0.8574753	0.0000000	1.0493257	1.0152184	1.0346328	0.0114627	0.9009187	0.0694560	0.9604287	1.0094519	0.1533846	0.0572692	1.0430762	1.0364761	0.8137342	0.9380557	1.0391833	0.9408831	0.8172767	0.1855023	0.1795455	0.0474966	0.4978068	0.2091609	0.4438714	0.5230801	0.4635728	0.6188914	0.4974916	0.9341907	0.8087286	0.0000000	1.0020039	0.9742487	0.8067257	1.0657385
6	0.9740496	1.0160599	1.0309705	0.9864113	1.0744198	0.9134811	0.9054934	0.9866247	1.0254678	0.9567572	0.8777594	0.1519120	0.1356199	1.0001968	0.8449199	0.0000000	1.0359932	0.9731830	1.0095931	0.0000000	0.9211661	0.0724419	0.9144564	0.9518397	0.1722554	0.1145638	0.9911946	1.1310785	0.7561705	0.9468258	1.0211182	0.9267594	0.8121409	0.2495214	0.1743480	0.0486493	0.4686298	0.1983003	0.4226314	0.5695759	0.4518924	0.5739806	0.4614821	0.9657332	0.8729811	0.0423137	0.9206619	1.0682069	0.8631010	1.0373309
8	1.0080772	0.9954549	1.0657740	1.0507126	0.9523370	0.9584679	0.8875184	1.0005664	0.9832468	0.9049618	0.8910757	0.1014691	0.1825016	0.9334593	0.8454583	0.0226442	1.0906879	0.9886581	0.9988820	0.0026821	0.9472169	0.0872980	1.0557978	0.9502096	0.1893200	0.0591166	1.0139311	1.1673839	0.7832638	0.9513716	0.9742178	0.9037892	0.7739415	0.2323737	0.1774984	0.0557087	0.4583202	0.2028297	0.4760128	0.5706548	0.4934249	0.5915392	0.4766714	0.9444346	0.8714413	0.0321704	0.9403171	1.0310650	0.8255527	1.0384063
10	1.0010165	0.9906699	1.0440908	1.0515349	0.9935582	0.8765066	0.8872588	1.0317156	1.0376286	0.9423588	0.9253422	0.0919340	0.1666145	0.9626598	0.8526171	0.0243871	1.0871570	0.9734477	1.0612337	0.0000000	0.9546545	0.0462266	1.0316806	0.9519125	0.0758917	0.0412906	0.9712827	1.0565188	0.8025220	0.9333864	0.9867606	0.9368266	0.8131771	0.2387044	0.1501969	0.0520973	0.4677481	0.2558701	0.4128414	0.4880354	0.3980243	0.5863656	0.4615663	1.0048569	0.8704091	0.0000000	0.9648212	1.0239056	0.8390073	1.0434464

0	1.0415087	0.9331626	0.9771696	1.0441871	1.0597195	0.9037987	0.8184724	0.9074867	1.0479735	0.8973958	0.9547876	0.1522516	0.1659187	0.9574681	0.7752965	0.0162463	1.1572316	1.0420148	1.0498397	0.0169891	0.9586488	0.0523485	1.0063269	1.0760310	0.1078604	0.1277787	0.9221073	1.0088594	0.8639194	0.9770678	0.9621407	0.7965541	0.9238208	0.2041403	0.2060520	0.1174947	0.5821444	0.2747787	0.4489895	0.4353641	0.5189955	0.5171566	0.5600666	0.9799279	1.0207764	0.0000000	1.0053130	1.0231851	0.8745546	1.0641474
2	1.0026194	1.0100693	1.1274179	0.9307362	0.9503697	0.9611970	0.7999864	0.9913286	0.9974556	0.9532792	0.9521877	0.0752276	0.1261678	1.1489285	0.8489154	0.0380933	0.8577860	1.1014551	1.0067838	0.0000000	0.9440959	0.0634448	0.9309029	0.9773198	0.1212900	0.0553265	0.8348120	0.9636661	0.8018299	1.0088494	1.0340777	0.8751462	0.8485959	0.2060137	0.1715338	0.0743462	0.5219205	0.1735800	0.4217260	0.5076247	0.4373217	0.5997736	0.5202455	0.9442663	0.9647013	0.0000000	1.0801589	1.0542935	0.9561007	1.0338858
4	0.9588536	1.0462555	1.0800005	0.9834917	0.9294838	0.9380487	0.8371948	0.9632684	0.9798863	0.8669222	0.9406291	0.0549604	0.1540300	1.0434494	0.7721222	0.0000000	0.8983969	1.0527154	1.0248611	0.0000000	1.0023607	0.0581578	0.9504502	0.9934934	0.0968918	0.0723801	0.8840986	0.9725511	0.8474533	0.9607295	0.9639648	0.8445242	0.8512299	0.1972896	0.1675282	0.0134700	0.5300258	0.2259228	0.4540397	0.5115159	0.4499197	0.5740352	0.4832036	0.9354083	0.9030050	0.0000000	0.9954997	1.0710187	0.9381144	0.9816455
6	1.0284708	1.0200366	1.0593341	0.9575069	0.9620317	0.9719925	0.7661592	0.9979252	1.0231103	0.9113130	0.9483100	0.0377181	0.1250634	1.0814715	0.8171517	0.0000000	0.9485393	1.0688536	0.9622024	0.0000000	0.9509692	0.0771979	0.9667678	0.9767103	0.1312534	0.0591096	0.8858020	0.9663704	0.7941555	1.0186378	1.0448954	0.8781884	0.8543799	0.1893291	0.2399814	0.0284474	0.5563507	0.2364973	0.4058408	0.5261693	0.4737004	0.6113843	0.5393942	0.9513077	0.9475428	0.0245549	0.9940409	1.0815755	0.9733582	0.9796552
8	0.9528636	1.0344071	1.0214734	0.9324584	0.9538867	0.9036743	0.7976418	0.9530907	1.0261620	0.8701936	0.9062400	0.0486836	0.1439113	1.0639374	0.8426529	0.0148668	1.0022745	1.0467152	0.9657481	0.0000000	0.9652708	0.0478048	0.9613468	0.9805032	0.1527525	0.0627277	0.9366760	0.9475340	0.7832781	0.9513648	1.0051735	0.8852795	0.8995293	0.1979860	0.1704555	0.0515284	0.4899958	0.2088908	0.4071394	0.5114258	0.4351183	0.5853405	0.5092635	1.0046195	0.9131010	0.0141034	0.9709943	1.1414744	0.9898914	0.9939940
10	0.9643965	1.0523487	1.0239060	0.9757405	0.9181888	0.9144865	0.8177732	0.9806864	1.0033407	0.8580839	0.9350530	0.0711691	0.1808163	1.0762928	0.7542322	0.0198305	0.9838428	1.0551394	1.0086936	0.0000000	0.9359760	0.0929217	0.8921879	1.0475090	0.1191775	0.0567194	0.9346736	0.9838757	0.8098704	0.9841220	1.0014388	0.8551969	0.8974397	0.2227943	0.1642568	0.0519409	0.4916572	0.2088441	0.4588542	0.5360065	0.4689260	0.6359192	0.5140147	0.9931798	0.9036063	0.0000000	1.0001127	1.1327555	0.9370384	1.0037141

0	1.0356081	1.0004467	1.0478053	1.0354134	1.0021189	0.9622894	0.8364012	0.9322459	1.0233994	0.8674417	1.0193850	0.1212194	0.1525428	1.0151042	0.7963272	0.0000000	1.0498086	1.0490029	1.0503185	0.0266708	0.9211527	0.0469513	1.0259691	1.0776157	0.1176613	0.0571277	0.8936916	0.9783882	0.8907450	0.9673648	0.9603948	0.8659002	0.8469141	0.1970629	0.2291836	0.0558236	0.6166504	0.2723270	0.4335761	0.4894524	0.5122562	0.5258070	0.5313983	0.9286356	1.0354258	0.0170084	1.0054827	0.9864388	0.9263202	1.0631175
2	1.0938410	1.0089729	1.0199929	0.9252788	1.0739771	0.9067958	0.7708724	0.9084342	0.9680316	0.9666504	0.9372044	0.0850489	0.1278558	0.9936033	0.7982219	0.0000000	1.0474747	1.0433091	1.0217945	0.0000000	1.0452441	0.0641026	0.9820524	1.0351995	0.1527629	0.0659644	0.9333133	1.0848567	0.6905179	0.9184194	0.9751525	0.9806807	0.9260749	0.3940617	0.1371969	0.0000000	0.4668622	0.2901703	0.3446448	0.4902639	0.4746831	0.5555661	0.4996663	0.9750916	0.9972249	0.0293008	0.9696322	1.0625902	0.9015800	1.0823358
4	1.0992331	0.9506595	1.0776982	0.8964454	1.0833145	0.8820789	0.8137852	0.9452742	0.9997982	0.9061201	0.9735633	0.1226922	0.1010933	1.0497915	0.7727866	0.0116596	1.0520374	1.0844703	1.0546771	0.0139701	1.1060278	0.0212473	0.9793274	1.0215826	0.1160852	0.1035737	0.9154398	1.0050679	0.6989489	0.9326953	1.0213180	0.9385045	0.8997718	0.3737464	0.1666586	0.0504488	0.5451920	0.2822601	0.3609654	0.4619794	0.4469488	0.5943267	0.5517590	0.8813812	0.9971415	0.0041098	0.9640528	1.0508885	0.9260703	1.0673226
6	0.9819267	0.9708116	1.1288217	0.9233710	1.0842590	0.9139716	0.8310493	0.9649229	0.9345951	0.9341360	0.9668486	0.1145516	0.1485049	1.0507309	0.7493377	0.0000000	1.0804118	1.0766293	1.0252248	0.0006160	1.0659366	0.0725650	0.9036689	0.9839656	0.1486303	0.0700718	0.9528015	1.0346507	0.7044572	0.9451652	0.9480770	0.9258607	0.9133952	0.3435703	0.2226755	0.0495021	0.5332785	0.3075653	0.3458537	0.4983313	0.4172589	0.5974495	0.4906741	0.8662109	0.9092550	0.0000000	0.9635475	1.0168617	0.9234527	1.0372923
8	1.0417166	0.9374973	1.1318071	0.9864102	1.0306679	0.9217451	0.8519676	0.9989670	0.9725712	0.9670053	0.9639496	0.0762238	0.1280097	1.0709475	0.7853674	0.0000000	1.0798532	1.0612723	0.9936661	0.0000000	1.0590890	0.0580827	0.9256886	1.0079760	0.1296671	0.0913374	0.8896714	0.9831538	0.7030472	0.9177789	0.9555649	0.9245589	0.8850370	0.4169363	0.1911088	0.0242749	0.4800697	0.3123474	0.3003575	0.4382595	0.4103309	0.5789054	0.5196075	0.8941738	0.9221232	0.0000000	0.9978635	1.0265119	0.9320497	1.0443824
10	1.0191312	1.0430661	1.0790525	0.9543282	1.0776021	0.8810014	0.8164862	0.9480774	0.9466742	0.9626717	0.9790110	0.1455566	0.1205229	1.0412303	0.7786995	0.0000000	1.0749233	1.1454967	1.0048757	0.0000000	1.0498383	0.0272321	0.9368878	0.9362499	0.1724651	0.0856656	0.9246432	0.9915131	0.7083076	0.9845694	0.9685475	0.9076908	0.8439378	0.3812808	0.2162796	0.0610336	0.5307541	0.2588280	0.3448580	0.4507130	0.4134958	0.5178457	0.5180760	0.9121220	0.9225602	0.0246022	0.9158912	1.0446738	0.9619426	1.0591222

