"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50
8	1.0845772	1.0318522	0.0524117	0.0443129	0.9682679	0.4808758	0.0919369	0.6911528	0.2834549	0.7310503	0.0032119	0.8381587	0.5185934	0.9951072	0.4710949	0.0614629	1.0041941	0.8922699	0.9266649	0.1944870	0.1058253	0.0265433	0.9558602	0.9820871	1.0260307	0.3158825	0.9644819	0.8516782	0.0323721	0.8518295	0.9612090	1.0321654	0.2182917	1.1758826	0.4613945	0.0000000	0.7283059	0.8889221	0.5035888	0.8052396	0.9351229	0.9870076	0.1765732	0.5280970	0.5322357	0.0545901	0.4627714	1.0141318	1.0097989	0.0087171
10	1.0765001	1.0328587	0.0122038	0.1050545	0.9787315	0.5031406	0.0829426	0.7524612	0.2661809	0.7289654	0.0332753	0.8519624	0.5703777	0.9577370	0.4905398	0.0395463	1.0035000	0.8516656	0.8757132	0.1663330	0.0989009	0.0181991	1.0264845	0.9632012	1.0029383	0.3036496	0.9197200	0.8868600	0.0124622	0.7993248	0.9187855	1.0170594	0.2425327	1.1575581	0.4198794	0.0000000	0.7169830	0.8445054	0.5305353	0.8232750	0.9957074	0.9576428	0.1554166	0.4944357	0.5170145	0.0454612	0.5041979	0.9601119	1.0023060	0.0454161

0	1.0968900	0.9422707	0.0378131	0.0609506	0.9940369	0.5855429	0.0814538	0.6757822	0.3440610	0.8520389	0.0344369	0.5203494	0.5508996	0.9753231	0.5689597	0.0461611	0.9666766	1.0309967	1.0331515	0.1677928	0.1148007	0.0545266	0.9601918	1.0983099	0.9830328	0.3184615	0.8823246	0.9726847	0.0469087	0.8970459	0.9935583	0.9353357	0.2739326	1.0068503	0.5206038	0.0311784	0.5901073	0.8929947	0.5185271	0.7305410	0.9632582	0.8836437	0.0477795	0.5092704	0.6214447	0.0260871	0.4537871	1.0371445	1.0175154	0.0994734
2	1.0474668	1.0074069	0.0026344	0.1247620	1.0414050	0.6016688	0.1245932	0.7827462	0.3324250	0.8083003	0.0437458	0.6272882	0.5499634	0.9161136	0.4793127	0.0484226	1.0462410	0.9943365	0.9065450	0.1911639	0.0864219	0.0000000	1.0152698	1.0496396	1.0317434	0.3756180	1.0778136	0.8061093	0.0332468	0.8924892	0.9377897	1.0401914	0.2170084	1.0395959	0.4182337	0.0178010	0.6505114	0.8073082	0.5132471	0.8403111	0.9419062	0.9933216	0.0442048	0.3599293	0.5420853	0.0320354	0.4132246	1.0387037	0.8919127	0.0299474
4	0.9862486	1.0075966	0.0000000	0.0626777	1.0219411	0.6278081	0.1087774	0.6996282	0.3543174	0.8039156	0.0000000	0.6418153	0.5699449	0.8931610	0.5312209	0.0560685	1.0133978	1.0009108	0.7701512	0.2040867	0.1032317	0.0655255	0.9926792	1.0848526	1.0690290	0.3996789	1.0797376	0.8322556	0.0628344	0.9230293	0.9401148	0.9618077	0.2601728	0.9802033	0.4464819	0.0000000	0.6068754	0.8328784	0.4131050	0.8002621	1.0058926	0.9844621	0.0897857	0.3750691	0.5298299	0.0951498	0.4060478	1.0516392	0.9421887	0.0470264
6	1.0021622	0.9769410	0.0412943	0.1089826	1.0263059	0.5846008	0.1067245	0.7619934	0.3124855	0.8361945	0.0000000	0.6405294	0.4998118	0.8953842	0.5374533	0.0260057	0.9817041	1.0040715	0.6690036	0.2334638	0.0863475	0.0253665	1.0445319	1.1185514	1.0543098	0.4267587	1.0604392	0.8188102	0.0440609	0.8773080	0.9245585	1.0065781	0.2605893	0.9178769	0.4469964	0.0215614	0.5955828	0.8605613	0.4311093	0.8037434	1.0118132	0.9972917	0.1021021	0.3293371	0.5166072	0.0697162	0.3828701	1.0635810	0.8715073	0.0482848
8	0.9908838	1.0104960	0.0152051	0.0687122	1.0412694	0.5800554	0.0707557	0.7251986	0.3521564	0.8033999	0.0000000	0.6276149	0.5174733	0.9268604	0.5018576	0.0470067	0.9843840	0.9583458	0.7540726	0.2068699	0.0969411	0.0295068	1.0426340	1.0576009	1.0693752	0.4371138	1.0192085	0.8002822	0.0299868	0.8812551	0.9205869	1.0111195	0.2641292	0.9325405	0.4926163	0.0000000	0.6505361	0.7968408	0.4056348	0.8238575	1.0023055	0.9997028	0.1120028	0.3372595	0.5178260	0.0801114	0.3980113	0.9724121	0.9015575	0.0000000
10	0.9751932	1.0328472	0.0172062	0.1094177	1.0596582	0.5800423	0.1043243	0.7488305	0.3152509	0.8355957	0.0212574	0.6154707	0.5628132	0.9346269	0.4949531	0.0458239	0.9781115	0.9494624	0.8092385	0.2173353	0.1296032	0.0377267	0.9497796	1.0366973	1.0472810	0.4367810	1.0418920	0.8390519	0.0512886	0.9263949	1.0183232	0.9918085	0.2331141	0.9261003	0.4511570	0.0000000	0.6661712	0.8730652	0.3969387	0.8374815	0.9527253	0.9994481	0.0633603	0.3177280	0.5351513	0.0853562	0.3774650	1.0265880	0.9108877	0.0535148

0	1.0286096	1.0011315	0.0291427	0.0797737	0.9765521	0.6239699	0.0474204	0.7091600	0.3801964	0.8270735	0.0000000	0.5647790	0.5892366	1.0451611	0.5175357	0.0035954	0.9136690	1.0401503	0.9954869	0.1389043	0.0742821	0.0790722	0.9584209	1.0636304	1.0445732	0.3846623	0.8772552	0.9150051	0.0423912	0.8929790	0.9691990	0.9459762	0.2842178	0.9842348	0.4866990	0.0161182	0.5789417	0.8707133	0.5339817	0.7421703	0.9753665	0.9336523	0.0200897	0.5124769	0.6201488	0.0666201	0.4519900	1.0781340	1.0447215	0.0482529
2	0.9478180	0.9355582	0.0494171	0.0822702	1.0208654	0.5437763	0.0655325	0.8033221	0.3050320	0.8241028	0.0222647	0.6323268	0.6000518	1.0851870	0.4678642	0.0665778	1.0092002	0.9688647	1.0362457	0.1814061	0.1255602	0.0000000	0.9076868	1.0259822	0.9611299	0.3778864	0.9707013	0.8956026	0.0151489	1.0124213	0.9276399	1.0197464	0.2582970	1.0244415	0.4885254	0.0000000	0.6697325	0.8356015	0.4623116	0.7453106	1.0637636	0.9913407	0.0518610	0.4120495	0.5172210	0.0665229	0.4074981	0.9702051	0.9842350	0.0315214
4	0.9568190	0.9484653	0.0301234	0.0287748	0.9822247	0.5943560	0.1070351	0.7775593	0.3080060	0.8327500	0.0002575	0.5805599	0.6277128	1.1127440	0.4880408	0.0378520	0.9496265	0.9679707	0.9618524	0.2206627	0.0898074	0.0511378	0.9261482	1.0260225	0.9455261	0.3182088	0.9892764	0.8511996	0.0635422	0.9361277	0.9909979	1.0265338	0.2277361	1.0889637	0.5696536	0.0140453	0.7287683	0.8652031	0.4652485	0.7666344	0.9839972	1.0012454	0.0584852	0.4521362	0.4951330	0.0642850	0.4493028	0.9417195	0.9870138	0.0402457
6	0.9848377	0.9775397	0.0000000	0.0439930	0.9665232	0.5379060	0.1152766	0.7802971	0.3147478	0.8528222	0.0000000	0.6109470	0.6473466	1.0915128	0.5329895	0.0314699	0.9401567	1.0209345	0.9574959	0.2303953	0.1324446	0.0389412	0.8546498	1.0518835	0.9262135	0.3458773	1.0378541	0.8686170	0.0241228	0.9612055	1.0173428	1.0778881	0.2471163	1.0593968	0.5349486	0.0087805	0.7295968	0.8277093	0.4540581	0.7626284	0.9573586	0.9607251	0.0639117	0.4543698	0.5464413	0.0551322	0.4400358	0.9563468	0.9882497	0.0446320
8	0.9508647	0.9769410	0.0498540	0.0285037	0.9270507	0.5405060	0.0888717	0.7531743	0.2728250	0.8271220	0.0000000	0.5759260	0.6364822	1.0867713	0.4964433	0.0280067	1.0168351	0.9761066	0.9877161	0.1894336	0.1241134	0.0078150	0.8973760	1.0385855	0.9528952	0.3815788	1.0100790	0.8669676	0.0156736	0.9152401	1.0269485	1.0077693	0.2508898	1.0539368	0.5280695	0.0054170	0.7669489	0.8413772	0.4787302	0.8541138	0.9860396	0.9464495	0.0000000	0.4347627	0.4963857	0.0618693	0.4320669	0.9950403	1.0137466	0.0279763
10	0.9011664	0.9374119	0.0321726	0.0198366	0.9393136	0.5738419	0.0751952	0.7931194	0.2645991	0.8382035	0.0181063	0.5826556	0.6802072	1.0838328	0.5254711	0.0258597	0.9693859	0.9791597	0.9675844	0.2278511	0.0864532	0.0238456	0.9988111	1.0568615	0.9818012	0.3678657	1.0067735	0.8484278	0.0413779	0.9093050	1.0555902	1.0123117	0.2694924	1.0945902	0.5748737	0.0000000	0.7031342	0.8793485	0.5167459	0.8413341	1.0202171	0.9773860	0.0401646	0.4392953	0.4792400	0.0509504	0.4169533	1.0118244	0.9974433	0.0422961

0	1.0488663	0.9818034	0.0411057	0.1219704	1.0636301	0.6164970	0.1124074	0.6855557	0.3521499	0.8246449	0.0000000	0.5814971	0.6237739	1.0296700	0.5498190	0.0388274	0.9573193	1.0287756	0.9618974	0.1612606	0.0590445	0.0238472	0.9396035	1.0675980	1.0218324	0.3635544	0.9312299	0.9598047	0.0000000	0.9319009	1.0082316	0.9744071	0.2896376	1.0063495	0.4574706	0.0171052	0.6045484	0.8938337	0.4989535	0.7378508	0.9635380	0.9276997	0.0099237	0.5336343	0.5551935	0.0000000	0.4186752	1.0620338	1.0909629	0.0508515
2	0.9056971	1.0122877	0.0113046	0.0590187	0.9914318	0.6783799	0.0772049	0.7982479	0.4786252	0.8966055	0.0068817	0.4383002	0.5476035	1.0041570	0.4828744	0.0281421	0.8841312	1.0382221	0.9234826	0.1756693	0.0762719	0.0744777	0.8137750	1.0962568	1.0180233	0.3218414	1.0348053	0.8652929	0.0488122	0.8841702	1.1164147	1.0093606	0.2759737	0.9834711	0.2474159	0.0436928	0.6149635	0.8273776	0.4327919	0.8584737	0.8718920	1.0076474	0.0268164	0.4558340	0.5233388	0.0093507	0.4217910	0.9957170	1.0250472	0.0195026
4	0.8741598	1.0020432	0.0372061	0.0567942	1.0344780	0.6466467	0.0297189	0.7976710	0.4522505	0.8919046	0.0000000	0.4140833	0.5574141	1.0062643	0.4809677	0.0721840	0.8475424	1.0231515	0.9497133	0.1305459	0.0935085	0.0321668	0.8745353	1.0223046	0.9926762	0.2227017	1.0376313	0.9102485	0.0367601	0.9321705	1.0573066	0.9948458	0.3084914	0.9653530	0.2508998	0.0357971	0.6279772	0.7822935	0.4150977	0.8096807	0.8641951	1.0150825	0.0229857	0.4495340	0.4833301	0.0118958	0.4758614	0.9623006	1.0402603	0.0565667
6	0.8618192	1.0096079	0.0000000	0.0562233	0.9979230	0.6615767	0.0616494	0.8396049	0.4673392	0.8531482	0.0124956	0.3683444	0.5839137	1.0167761	0.4648059	0.0439486	0.8350881	1.0146785	0.9377366	0.2036192	0.0996536	0.0478689	0.8262345	1.0318917	0.9971719	0.2467799	1.0206289	0.8503034	0.0265765	0.8922209	1.1293177	0.9371907	0.2867119	0.9842383	0.2431397	0.0000000	0.5989175	0.8054019	0.4151060	0.8437692	0.8706909	1.0174778	0.0524128	0.4280141	0.4880154	0.0079796	0.5328162	0.9731666	1.0626577	0.0000000
8	0.8964868	0.9587058	0.0297838	0.0762049	0.9854399	0.6576019	0.0823480	0.8190893	0.4782613	0.8870512	0.0108668	0.4007109	0.5275779	1.0489508	0.4542166	0.1185926	0.8858547	1.0429152	1.0255545	0.1867726	0.1016524	0.0615598	0.8570892	1.0379606	1.0180203	0.3022982	1.0183169	0.8984464	0.0412185	0.9376571	1.0703772	0.9982442	0.3492782	0.9987463	0.2426409	0.0000000	0.6233470	0.7730165	0.4926582	0.8026485	0.8992918	0.9922565	0.0000000	0.4780389	0.4787407	0.0173797	0.4664360	1.0170247	1.0874230	0.0000000
10	0.9118091	1.0300788	0.0358172	0.0631791	0.9284434	0.6498528	0.0898714	0.8037231	0.4659312	0.9239612	0.0039045	0.4074021	0.5852482	1.0865321	0.4927187	0.0517219	0.8865828	1.0580542	0.9985661	0.1598813	0.1057359	0.0043285	0.8799318	1.0074494	1.0173413	0.3345011	0.9851359	0.9715795	0.0674417	0.9235206	1.0463742	0.9773036	0.3278917	0.9687925	0.2060757	0.0254607	0.6023646	0.8137883	0.4256555	0.8317726	0.9075339	1.0240691	0.0284866	0.4502841	0.4723705	0.0347592	0.4837508	0.9736777	1.0739078	0.0000000

0	1.0482821	0.9433660	0.0218162	0.0891079	1.0002323	0.6733987	0.1289352	0.6923963	0.3305084	0.8511298	0.0000000	0.5039822	0.5561601	1.0073208	0.5262791	0.0595346	0.9425018	1.0408403	1.0608808	0.1927638	0.0803734	0.0194885	0.8912908	1.0653434	1.0202367	0.3653883	0.8194976	0.9523015	0.0193559	0.9247919	1.0178259	0.9552186	0.2539515	1.0049596	0.4550838	0.0069503	0.6092917	0.8796626	0.5747107	0.7212814	0.9782462	0.9167741	0.0234300	0.5012644	0.6516028	0.0239251	0.4151903	1.0579477	1.0847313	0.0080514
2	1.0958637	1.0590014	0.0814494	0.0810449	0.9661566	0.5505656	0.1082283	0.6769480	0.2193669	0.7876325	0.0267003	0.4426271	0.5541387	1.1166276	0.5074124	0.0397944	0.9531591	1.0078810	1.0258581	0.1657804	0.0898332	0.0411040	0.8737669	1.0155364	1.0345968	0.3069723	1.0114448	0.8672906	0.0513587	0.8427040	1.0119309	0.9420048	0.2225285	1.0566211	0.7759837	0.0213390	0.6006271	0.9189198	0.4336489	0.8433273	0.9669149	0.9634244	0.2135211	0.4442563	0.4892874	0.0423731	0.3395669	0.9496323	1.0301419	0.0597174
4	1.1285309	0.9948641	0.0000000	0.1106798	0.9431849	0.5141433	0.0586480	0.6518524	0.1972017	0.8334916	0.0008451	0.3538013	0.5616274	1.0288319	0.5224525	0.0426783	0.9701081	1.0522711	1.0131492	0.2082968	0.0813550	0.0000000	0.9355384	1.0591475	0.9492190	0.3043717	0.9994914	0.8643622	0.0356929	0.8200357	1.0208305	0.9525310	0.1699268	1.0354292	0.7471775	0.0028289	0.6094354	0.8634921	0.4120382	0.7781890	0.9628893	0.9708819	0.2187723	0.4254492	0.5240799	0.0492913	0.3500481	0.8796795	1.0197377	0.0441569
6	1.0753445	1.0414563	0.0293746	0.0418151	0.9388759	0.5622546	0.0746440	0.6461412	0.1924725	0.8351719	0.1106064	0.4348366	0.6019605	1.0453408	0.6047915	0.0434967	1.0110989	1.0318536	1.0127383	0.2108026	0.0789333	0.0000419	0.9252408	1.0339110	1.0233666	0.3053699	1.0338565	0.8637749	0.0848925	0.8445110	1.0212242	0.9958747	0.1923974	1.0343177	0.7554814	0.0511681	0.5461672	0.9436284	0.4045625	0.8758396	0.9975951	0.9353497	0.2502778	0.4050812	0.5205473	0.0379741	0.3795897	0.8978073	1.0409013	0.0104642
8	1.0482203	1.0666792	0.0360044	0.0724046	0.9489063	0.5519424	0.0756789	0.6445408	0.2136551	0.8677519	0.1155862	0.4339089	0.5720539	1.0452057	0.5764273	0.0327828	0.9696001	1.0774412	1.0361093	0.2002765	0.0920317	0.0000000	0.8871966	1.0653696	0.9599413	0.3637141	1.0113945	0.8634970	0.0232001	0.8042978	0.9870354	0.9968697	0.2075226	1.0237408	0.7338610	0.0276805	0.5356667	0.8872805	0.4380935	0.8238937	1.0199528	0.9839047	0.2283625	0.4370102	0.5003777	0.0590669	0.3985579	0.9359489	1.1103868	0.0310102
10	1.0952948	1.0053614	0.0242066	0.0540869	1.0196938	0.5936106	0.0501827	0.6886763	0.2526164	0.8433220	0.0555700	0.4810519	0.5313678	1.1091194	0.5861631	0.0795862	0.9550264	1.0572907	1.0641502	0.1836484	0.1507614	0.0397148	0.9227532	1.0183830	0.9049292	0.3462864	0.9773949	0.8721452	0.0065889	0.7685061	0.9512361	0.9982175	0.2104732	0.9914279	0.7896812	0.0592831	0.5592413	0.9573735	0.3984139	0.8800436	1.0058177	1.0080959	0.2745316	0.4660630	0.5851324	0.1159531	0.3775673	0.8844802	1.0432827	0.0649984

0	1.0800433	0.9663294	0.0651284	0.0693878	1.0328094	0.6302754	0.1118589	0.6436677	0.3323492	0.8691832	0.0057863	0.5339204	0.5308679	1.0260885	0.5480898	0.0646432	1.0231238	1.0427881	0.9446976	0.2018837	0.0397196	0.0091256	0.9987332	1.0672416	1.0184893	0.3124283	0.9020170	0.9447405	0.0288507	0.9120792	1.0421830	0.9035484	0.2557062	0.9914448	0.4683932	0.0058515	0.6097252	0.8629063	0.5107921	0.7424845	0.8872495	0.8938920	0.0550409	0.5221099	0.6093839	0.0274336	0.4493126	1.0158763	1.0339786	0.0281207
2	1.0504772	0.9764844	0.0141033	0.0756053	0.9634000	0.5329318	0.1477462	0.8230704	0.3021000	0.8678401	0.0000000	0.4446683	0.5368014	1.0522007	0.4723926	0.0411955	0.9358993	1.0267830	0.9692069	0.1300308	0.0916974	0.0457060	0.8841784	1.0857204	0.9278381	0.2818123	1.0074843	0.8830050	0.0413062	1.0245503	0.9905373	0.9559222	0.1483057	0.9102349	0.7688682	0.0000000	0.5514607	0.8113560	0.4353573	0.7675200	0.9407000	0.9681952	0.0215648	0.4892503	0.5143097	0.0471485	0.3960294	1.0668426	0.9613277	0.0034850
4	1.0048664	0.9429695	0.0000000	0.1586511	1.0161864	0.5214156	0.0568036	0.7937493	0.3056132	0.8865267	0.0494855	0.4265029	0.5662521	1.0017587	0.5167092	0.0379308	0.9299983	1.0301337	1.0122746	0.1396431	0.0428859	0.0145434	0.7984562	1.0734576	0.9619082	0.2848425	0.9201897	0.8853698	0.0158904	1.0189633	0.9476572	0.9507565	0.1703551	0.8872033	0.7230162	0.0000000	0.5707640	0.7858102	0.4244278	0.7598113	0.9517115	0.9386018	0.0063651	0.4521867	0.5025374	0.0119211	0.4142823	1.0374448	0.9910270	0.0364776
6	0.9944087	0.9958624	0.0254801	0.2344179	0.9674874	0.5139509	0.0880271	0.7627981	0.3021180	0.9061332	0.0000000	0.4442282	0.5024132	1.1044891	0.4796971	0.0301630	1.0131858	0.9625167	0.9895546	0.1791084	0.0868013	0.0460372	0.7684427	1.0497858	0.9609642	0.2915615	0.9981181	0.9102546	0.0130078	1.0618576	0.9769134	0.9515078	0.1494640	0.9349775	0.8760277	0.0138646	0.5932857	0.7880737	0.3687739	0.7224278	0.9288904	0.9694120	0.0033889	0.4728214	0.5246467	0.0643381	0.4402361	1.0577890	0.9693602	0.0128593
8	1.0030990	0.9546795	0.0472418	0.1918165	0.9400836	0.5567676	0.0431932	0.7186680	0.2643459	0.8744668	0.0064586	0.3942106	0.5569371	1.0305988	0.5088562	0.0000000	0.9383506	0.9135422	0.9197650	0.1421389	0.1292191	0.0684258	0.8083673	1.0249248	0.9791424	0.3263819	0.9801143	0.8547644	0.0233340	0.9873282	1.0086587	0.9340354	0.1667340	0.9183708	0.7952741	0.0000542	0.6047044	0.8079012	0.4473200	0.7647134	0.9198914	0.9595751	0.0289293	0.4860798	0.5363511	0.0654238	0.4494139	1.0875809	0.9484396	0.0231147
10	1.0258064	0.9089790	0.0332781	0.1750670	0.9342331	0.5185480	0.0723199	0.7957095	0.2586655	0.8742396	0.0066132	0.3843452	0.5078666	1.0133835	0.4683045	0.0632483	1.0075242	0.9299526	0.9185447	0.1794561	0.0504152	0.0387717	0.8036318	1.0301284	0.9557106	0.2290947	0.9522414	0.9134038	0.0000000	0.9940481	1.0237655	0.9268013	0.2249752	0.9781338	0.8136883	0.0000000	0.5762534	0.7524460	0.4620839	0.8214276	0.8526180	0.9532137	0.0118629	0.4728028	0.5248442	0.0327661	0.3636255	1.1062987	0.9668176	0.0391322

0	0.9997411	0.9970093	0.0323963	0.0355484	1.0394644	0.6169217	0.0978712	0.6217338	0.3547637	0.8766000	0.0000000	0.5450880	0.5751743	1.0275098	0.5326281	0.0580700	0.9023151	1.1049769	0.9809097	0.1723344	0.1342716	0.0031510	0.9123630	1.0273566	0.9948941	0.3774758	0.9119428	0.9357568	0.0000000	0.9069506	1.0090571	0.9587189	0.2591194	0.9835577	0.4986461	0.0196689	0.5964104	0.9065803	0.5118223	0.6891527	0.9075751	0.8839070	0.0282313	0.5463297	0.5985288	0.0652355	0.4161992	1.0689305	1.0627412	0.0457791
2	1.0462007	0.9624881	0.0696154	0.0474432	0.9740974	0.5717827	0.0814739	0.7780079	0.2605760	0.7937380	0.0520876	0.4746286	0.5503779	1.0928685	0.5072274	0.0740463	0.9995749	1.0070245	0.9042514	0.1608101	0.0482073	0.0355019	0.9613840	0.9147950	0.9705875	0.4487743	0.9754168	0.9906857	0.0327053	0.8970029	0.9791009	1.0358000	0.1897431	0.9970526	0.6877438	0.0178066	0.5570905	0.8663928	0.4533626	0.7887386	0.9063026	0.9015540	0.0591366	0.4695284	0.5903792	0.0454876	0.4812707	0.8712222	0.9664974	0.0269544
4	1.0968089	0.9719248	0.0000000	0.0888132	0.9988980	0.5473902	0.1429288	0.7122615	0.1834439	0.7549937	0.0413661	0.5249293	0.5541031	1.0012568	0.5152270	0.0880570	0.9979721	0.9709248	0.8274496	0.2163387	0.0477453	0.0066745	0.8923077	0.9033182	0.9847824	0.5665959	1.0098145	0.9765508	0.0467723	0.9375695	0.9490275	1.0589664	0.2434204	1.0032117	0.6939601	0.0000000	0.6345523	0.8748438	0.4371555	0.7215990	0.8673419	0.9439959	0.1375304	0.5035045	0.5313069	0.0626630	0.5130325	0.9581753	0.9981987	0.0478181
6	1.0512571	1.0018253	0.0225966	0.0605795	1.0426823	0.5406962	0.0894550	0.7742756	0.2340581	0.6905576	0.0234615	0.5532096	0.5214370	1.0592649	0.5435360	0.0868841	0.8980325	0.9739045	0.7639267	0.1416080	0.0725027	0.0431946	0.9264360	0.9377371	1.0302994	0.5489596	1.0457049	1.0047394	0.0295693	0.9146865	0.9728719	1.0342533	0.2352257	0.9540157	0.6647255	0.0000000	0.5609057	0.8505343	0.4398513	0.7648383	0.8915363	0.9513722	0.1052840	0.4608486	0.5529184	0.1307405	0.5217674	0.8689183	1.0110543	0.0183709
8	1.0407205	0.9471947	0.0448737	0.0505502	0.9991887	0.5219585	0.0568458	0.8165210	0.2500316	0.6845392	0.0000000	0.5281230	0.5506884	1.0327234	0.6003917	0.0807113	0.9419026	0.9374231	0.8691652	0.2093623	0.0480397	0.0207777	0.9461558	0.9252659	1.0060595	0.4686510	1.0139997	1.0164641	0.0104172	0.9317021	0.9525951	1.0085087	0.2232481	0.9627980	0.6929593	0.0271170	0.5741619	0.8776820	0.4820681	0.7707447	0.8753430	0.9311882	0.1467759	0.4755861	0.5713130	0.0669017	0.5486327	0.9294412	0.9954144	0.0000000
10	0.9822706	0.9895365	0.0404859	0.0409731	1.0258755	0.5597372	0.0631359	0.7861110	0.2534423	0.7486121	0.0000000	0.5619092	0.4833838	1.0670765	0.5431926	0.0805014	0.9145293	0.9016082	0.8924226	0.1547605	0.1285050	0.0454112	0.8775367	0.9595150	0.9395754	0.4169509	1.0214095	1.0187597	0.0488233	0.9180861	1.0156021	1.0180612	0.1696790	0.9652891	0.7081534	0.0055132	0.6034918	0.8602700	0.4748291	0.8090859	0.8264207	0.9896436	0.1877414	0.5390497	0.5509916	0.1075277	0.5008921	0.8927374	1.0321084	0.0239442

0	1.0642462	0.9957757	0.0236335	0.0481194	0.9896158	0.6191203	0.0846344	0.6094252	0.3238753	0.8722998	0.0000000	0.5113672	0.5831215	1.0455089	0.5155232	0.0109713	1.0108445	1.0703924	0.9944200	0.1624678	0.1064917	0.0864177	0.9511968	1.0547300	0.9791002	0.3346576	0.8989783	0.9266548	0.0501298	0.9252217	1.0286218	0.9457301	0.2671281	1.0493533	0.4822938	0.0207878	0.5702256	0.9014520	0.5104304	0.7093758	0.9523857	0.8897118	0.0298495	0.4893296	0.5700858	0.0480385	0.4300837	1.0873197	1.1114592	0.0468308
2	0.9223229	0.9508666	0.0273877	0.0875964	0.9454920	0.5675928	0.0588308	0.8269402	0.2852377	0.8878046	0.0000000	0.5010403	0.6236492	0.9018050	0.5797591	0.0510880	0.9779589	1.0785370	0.9867024	0.1656237	0.0925153	0.0381487	0.9744090	0.9608002	0.9539082	0.5196460	1.0324400	0.8528622	0.0405443	0.9134153	0.9877595	1.0153507	0.2548136	0.9931412	0.5199401	0.0050893	0.6129949	0.8539374	0.4019382	0.7148769	0.9773812	0.9694399	0.0535512	0.5054320	0.5098203	0.0442755	0.4529154	1.0132790	1.1068540	0.0231339
4	0.9499952	0.9557931	0.0205196	0.1689466	0.9875457	0.5152107	0.0842158	0.8389873	0.2764230	0.9135446	0.0000000	0.5233365	0.5692731	0.9097309	0.5932884	0.0194285	0.9993865	1.0996162	0.9963087	0.2047215	0.0741185	0.0529825	0.9965326	0.9541823	1.0229833	0.5454812	1.0047984	0.8062747	0.0794671	0.9912945	0.9751607	1.0024389	0.2893077	1.0253524	0.5056334	0.0681335	0.5533110	0.8905607	0.4222347	0.7545621	0.9375118	0.9129832	0.0000000	0.4830271	0.4965231	0.0427445	0.4949592	1.0015597	1.0481875	0.0261828
6	0.9817876	0.9778812	0.0595092	0.1413852	0.9873851	0.5294201	0.0536381	0.8259281	0.2833840	0.8629116	0.0318258	0.5446915	0.6208539	0.9404384	0.5845121	0.0452763	1.0340946	1.0681869	1.0371108	0.1702423	0.0870439	0.0364280	0.9275796	0.9793307	1.0348776	0.5858999	1.0222342	0.8676973	0.0462872	0.9109480	0.9498335	0.9734618	0.3063060	1.0133219	0.5067736	0.0544453	0.5878052	0.8617287	0.3823099	0.6819501	0.9030362	0.9207209	0.0000000	0.4783872	0.4715000	0.0672807	0.5594316	1.0271048	1.1011449	0.0787065
8	0.9707909	0.9600080	0.0479368	0.1430118	0.9470544	0.5740175	0.0571446	0.7461800	0.2910513	0.9075657	0.0000000	0.5172925	0.5526382	0.9959520	0.6335165	0.0000000	1.0480981	1.0208782	1.0517669	0.1759415	0.1098859	0.0080449	0.9545410	0.9678190	1.0405558	0.5160029	1.0723940	0.8686855	0.0000000	0.9538474	0.9863748	0.9394236	0.2581406	1.0064419	0.4784644	0.0595453	0.5747077	0.8710760	0.4194739	0.7410263	0.9199319	0.9126450	0.0266644	0.4066896	0.5073199	0.0763382	0.4946742	0.9820531	1.0934067	0.0715295
10	0.9907946	0.9114801	0.0033500	0.1259233	0.9258867	0.5168358	0.0731135	0.7838804	0.2971535	0.9182370	0.0048853	0.5081061	0.5387842	0.9881284	0.6761146	0.0278853	1.0213459	1.0788445	0.9754039	0.1879985	0.0750925	0.0241819	0.9934318	0.9525652	0.9927307	0.5025282	1.1329503	0.9145145	0.0528571	0.8804985	1.0024475	0.9746767	0.2370708	0.9867059	0.4592597	0.0372703	0.5671044	0.9278284	0.4185003	0.7420399	0.8465671	0.9406838	0.0257366	0.3884369	0.5155575	0.0456210	0.5067359	1.0142178	1.0471063	0.0587527

0	1.0334211	1.0069172	0.0000000	0.0443487	1.0249091	0.6489514	0.0970811	0.6317659	0.2894954	0.8481838	0.0017921	0.5695494	0.5843054	1.0563761	0.4875265	0.0459207	0.9912364	1.0199808	0.9855332	0.1460933	0.0653425	0.0000000	0.9832027	1.0665077	0.9584183	0.3250605	0.8802542	0.9106151	0.0109805	0.8949262	1.0041733	0.9780136	0.2320091	0.9589635	0.4744373	0.0132035	0.5515034	0.9156065	0.5281258	0.7208145	1.0052360	0.8803266	0.0589327	0.5146807	0.5870491	0.0096865	0.3924465	1.0710430	1.1135410	0.0098247
