"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50
10	0.0336686	1.0563232	0.9579106	0.8086791	0.0593515	0.3403509	0.0676505	0.2102152	0.0505304	0.5445448	0.9908371	0.6604177	0.9132348	0.0000945	0.0657856	0.9671185	0.9398865	0.9442259	0.0085867	0.9806019	0.0234705	0.9592312	0.9647431	0.8154796	0.2435921	1.0580194	0.7965192	0.2409774	0.8806530	0.0504996	0.7474896	0.4377292	1.0160408	0.2376081	0.2244822	0.0107724	0.0181185	0.9727446	1.1229755	0.0240687	0.0206265	0.9440172	0.1513257	0.2136848	0.8783731	1.0092289	0.0689855	0.9482632	0.0056733	0.2537022

0	0.0455477	0.9673433	1.0796924	0.8550125	0.0080331	0.2991759	0.0630230	0.2354707	0.0730363	0.5601631	1.1111557	0.6427234	0.8402931	0.0687410	0.0257772	0.8554886	0.9303741	0.9276667	0.0210509	1.0861758	0.0406450	0.9657605	0.9585916	0.9639500	0.2948796	0.9534597	0.7098932	0.5901646	0.9605140	0.0000000	0.7493485	0.3835969	1.0452317	0.2681727	0.2726452	0.1007776	0.0076500	0.9840139	0.9866561	0.0247357	0.0463023	1.1107860	0.1361596	0.2521813	0.8294857	1.0463461	0.0889798	0.9300437	0.0338711	0.2824886
2	0.0152922	0.9008591	0.9884245	0.7362724	0.0692683	0.2931332	0.0166534	0.1523121	0.0732078	0.6276488	0.9923981	0.6111862	0.8804209	0.0343045	0.0693966	0.8983042	1.0249214	0.8878132	0.0000000	0.9311340	0.1068131	0.9638250	0.8621419	0.8910130	0.3664657	0.9414814	0.7619941	0.5471005	1.0349236	0.0207501	0.5667719	0.3421236	1.0450273	0.1979049	0.4554995	0.0879634	0.0337495	1.0178315	0.8602945	0.0316214	0.0612285	1.0070119	0.1043418	0.2073184	0.8282094	0.9570460	0.1167377	1.0383863	0.0780285	0.2495965
4	0.0412469	0.9452388	0.9865469	0.6401517	0.0260286	0.3048005	0.0455845	0.1456909	0.0699230	0.6073346	1.0038608	0.6085127	0.8795573	0.0467798	0.1216275	0.8061760	0.9951005	0.8696592	0.0161537	1.0622806	0.0079531	0.9424813	0.8711070	0.8680009	0.3358808	0.9816535	0.7670790	0.5580118	1.0509690	0.0286846	0.5843680	0.3182871	1.0317518	0.1408326	0.4819268	0.0029296	0.0000000	0.9946111	0.9275086	0.0011136	0.0268869	1.0112652	0.1116609	0.2264125	0.8119810	0.9217363	0.0826525	1.0329724	0.0504065	0.2303628
6	0.0397918	0.9874665	0.9276109	0.6920417	0.0164425	0.3019242	0.0000000	0.1535853	0.0682948	0.6677276	0.9869863	0.5932343	0.8315763	0.0587812	0.0224222	0.7598136	0.9892036	0.8438270	0.0000000	1.0648318	0.0733079	0.9679318	0.9015042	0.8596078	0.3106347	1.0085063	0.8050858	0.6004941	1.0563558	0.0273868	0.5635619	0.2868167	1.0135800	0.1627599	0.4907817	0.0858674	0.0029864	0.9075455	0.9689070	0.0589114	0.0000000	1.0149138	0.0737671	0.1701891	0.8735306	0.9161512	0.0826175	1.0012158	0.0079112	0.2161594
8	0.0819737	0.9369160	0.8837381	0.7370762	0.0412418	0.2813348	0.0133008	0.1317834	0.0826510	0.6615361	0.9542819	0.6048684	0.9181237	0.0500896	0.0305477	0.8189758	0.8962395	0.8705155	0.0000000	1.0692511	0.0518195	0.9855703	0.9632494	0.9151793	0.3063813	1.0063731	0.8324819	0.5564096	1.0506696	0.0000000	0.5483296	0.3106923	1.0322704	0.1826379	0.5107242	0.0404907	0.0161848	0.9103315	0.9627200	0.0000000	0.0000000	0.9993866	0.1075020	0.2005443	0.7933849	0.9618441	0.0648420	1.0126333	0.0912781	0.1866643
10	0.0138142	0.9342118	0.8482512	0.6973896	0.0729134	0.2592086	0.0019226	0.1759504	0.0460209	0.6779750	0.9733532	0.6133180	0.8839714	0.0000000	0.0767130	0.7867029	0.9789297	0.8537077	0.0164111	1.0303359	0.0668694	1.0314922	0.9257605	0.8412327	0.3426892	0.9286112	0.8099938	0.5996138	1.0723001	0.0000000	0.5659855	0.3312738	0.9995074	0.1377483	0.5042217	0.0394677	0.0000000	0.8990108	0.9587712	0.0222077	0.0383524	1.0245787	0.1223950	0.1638561	0.8245895	0.9667285	0.0937433	1.0445460	0.0699547	0.2371647

0	0.0479278	0.9584562	1.0812914	0.8828900	0.0564934	0.2703435	0.0463629	0.2539460	0.0876376	0.5803255	1.1023759	0.6897697	0.8693518	0.0421519	0.0782565	0.9306341	0.9633979	0.9579803	0.0136897	1.0842419	0.0272010	0.9715451	0.9331695	0.9316780	0.2947188	0.9167580	0.6701385	0.5558255	0.9958713	0.0144744	0.7773289	0.3564105	1.0079039	0.2452512	0.3156431	0.0276274	0.0290633	1.0362570	0.9831528	0.0540322	0.0118114	1.0834785	0.0667492	0.2410085	0.8363065	1.0326338	0.0859508	0.9685408	0.0421211	0.2227194
2	0.0716992	0.9527433	0.9887953	0.8284769	0.0102713	0.3394738	0.0193909	0.2601826	0.0456623	0.4873694	1.0122183	0.5864943	0.9314179	0.0712563	0.0654384	0.8940983	1.0031094	0.9784085	0.0000000	1.0594903	0.0594678	0.8982130	0.8353864	0.9388746	0.3007977	0.9892859	0.7230572	0.2433182	0.9861489	0.0144041	0.8152792	0.2759824	0.9642075	0.2297288	0.3118018	0.0257622	0.0000000	1.0012402	1.0427170	0.0452256	0.0000000	0.9953804	0.1681634	0.1864016	0.7987616	0.9085528	0.0768460	1.0208081	0.0888751	0.1595205
4	0.0382603	0.9861106	0.9025710	0.7959805	0.0094217	0.3696040	0.0693986	0.2071330	0.0400972	0.4772066	1.0018813	0.5944422	0.7967138	0.0215894	0.0378077	0.9448837	1.0185116	0.9884366	0.0000000	0.9987426	0.0345251	0.8595236	0.8576138	0.9317885	0.3168246	0.9980628	0.7944816	0.2577058	1.0606228	0.0000000	0.7930358	0.3096805	0.8986548	0.2322754	0.3068967	0.0484804	0.0000000	0.9649519	1.0779869	0.0123345	0.0820528	0.9654328	0.1484586	0.1500812	0.7687838	0.9813935	0.0925053	1.0521444	0.0200252	0.1712541
6	0.0944523	0.9743601	0.9501221	0.7378678	0.0226987	0.3482281	0.0249648	0.2124789	0.0613292	0.4438675	1.0385089	0.5780461	0.7915881	0.0069067	0.0601221	0.9233092	0.9651023	1.0231658	0.0000000	0.9913544	0.0420539	0.8380810	0.8720266	0.8983213	0.3453942	0.9779988	0.7954645	0.2289081	0.9940700	0.0416126	0.8004011	0.3319617	0.9591198	0.2246647	0.3249449	0.0585642	0.0000000	0.9837308	0.9753294	0.0015229	0.0000000	1.0019032	0.0927584	0.1928372	0.7332277	0.9509728	0.0725030	1.0672899	0.0528580	0.1878245
8	0.0580307	0.9866265	0.9467181	0.7238123	0.0000000	0.3215823	0.0210771	0.2443466	0.0229658	0.4811808	0.9568786	0.6049293	0.7714668	0.0950887	0.0310903	0.9808206	0.9242441	0.9991379	0.0000000	0.9694198	0.0353375	0.8650529	0.9523991	0.8563287	0.2906661	1.0204957	0.8503251	0.2462425	1.0266728	0.0000000	0.7663062	0.3542437	0.9946976	0.2508859	0.3102726	0.0672452	0.0421328	0.9751180	1.0171233	0.0189827	0.0000000	1.0094314	0.1025108	0.1843815	0.7476580	0.9110794	0.0443937	1.0414901	0.0741596	0.2025010
10	0.0003819	1.0449140	1.0245607	0.7348793	0.0132961	0.3184205	0.0000000	0.2016848	0.0909058	0.4936333	1.0316349	0.5867255	0.7560366	0.0715441	0.1024388	0.9535813	0.9309105	0.9865923	0.0000000	0.9853095	0.0390326	0.8592581	0.8661486	0.8840287	0.3442414	1.0032882	0.8314582	0.2608965	0.9985257	0.0000000	0.7949196	0.3325183	1.0143158	0.2436061	0.3107468	0.0054490	0.0498722	1.0069780	0.9615031	0.0000000	0.0000000	1.0512608	0.1149300	0.1886910	0.8021111	0.9541282	0.0503806	1.0474094	0.0813205	0.2072436

0	0.0701333	1.0164106	1.0827601	0.8330351	0.0034330	0.2511003	0.0733019	0.2161824	0.0565694	0.5899766	1.0943639	0.6475255	0.8697823	0.0505109	0.0000000	0.9305225	0.9393210	0.9389678	0.0000000	1.0312525	0.0256067	1.0126003	0.9551446	0.9751416	0.3179579	0.9138084	0.6631261	0.6045099	0.9624911	0.0076702	0.7338927	0.3980169	1.0548870	0.2579461	0.2235967	0.0471142	0.0288156	1.0393459	1.0157134	0.0431089	0.0708225	1.0762342	0.1020083	0.1967728	0.7989084	0.9842123	0.0775739	0.9542650	0.1106202	0.2387279
2	0.0062736	1.0614233	0.9971210	0.8117114	0.0413433	0.3069027	0.0077104	0.2186388	0.0328830	0.6847710	0.9689371	0.5922685	1.0277441	0.0734495	0.0558102	0.9870275	1.0721536	0.8711138	0.0000000	0.9905673	0.0042250	1.0265686	0.9251611	0.9749714	0.3653443	1.0360812	0.6589525	0.5450647	0.9343064	0.0210814	0.6335500	0.4010834	0.9843811	0.2133047	0.4522709	0.0135003	0.0056021	1.0185813	1.0524561	0.0473636	0.0349215	1.0190428	0.1163899	0.1802562	0.8263274	1.0447291	0.0647064	0.9700591	0.0484809	0.2210460
4	0.0540390	1.0184913	1.0455989	0.8242830	0.0642777	0.2693543	0.0579568	0.2185870	0.0086880	0.7300180	0.9763069	0.6303927	1.0206887	0.0418195	0.0464436	0.9790993	1.1192415	0.9225985	0.0000000	0.9602691	0.0459485	0.9847951	0.8592777	0.9177944	0.3377360	1.0429693	0.7265502	0.5694992	0.9452883	0.0000000	0.5850918	0.3931200	1.0073789	0.2175627	0.4238970	0.0280682	0.0301316	0.9964003	1.0141624	0.0580500	0.0411038	1.0956792	0.0983061	0.2027262	0.8326582	1.0510028	0.0880991	0.9338696	0.0444280	0.2590509
6	0.0000000	1.0455030	1.0056441	0.7997022	0.0517086	0.2864909	0.0790087	0.2057432	0.0000000	0.6946161	0.9377872	0.6590767	1.0259326	0.0648145	0.0057058	0.9520825	1.0695752	0.8945396	0.0360746	0.9383904	0.0441717	1.0324585	0.8767895	0.8835981	0.3641196	1.0329429	0.6675299	0.5359608	0.9441424	0.0109090	0.6006415	0.3600877	1.0196743	0.2151573	0.5149072	0.0529352	0.0129066	0.9240957	1.0109935	0.0596822	0.0419834	1.0257985	0.0870930	0.2198991	0.8708474	1.0448736	0.0740151	0.9950637	0.0586158	0.2666110
8	0.0237462	1.0102371	1.0354743	0.8660470	0.0159073	0.3486129	0.0282007	0.1898295	0.0000000	0.6769355	0.9735346	0.5713927	0.9751441	0.0345923	0.0000000	0.8917668	1.0992935	0.8862988	0.0315178	0.9044093	0.0330978	0.9768843	0.8544416	0.9290012	0.2921502	1.0508325	0.7018192	0.4998131	0.9420729	0.0000000	0.5964153	0.3543642	0.9575910	0.1778584	0.4553880	0.0689369	0.0000000	0.8743018	1.0094542	0.0449646	0.0000000	1.0945727	0.1390637	0.1423942	0.8024165	1.0302586	0.0820388	0.9409022	0.0514501	0.3569503
10	0.0000000	1.1202846	1.0176925	0.8366743	0.0497650	0.2875391	0.0052235	0.1615932	0.0749524	0.6755985	0.9660859	0.6173794	0.9843772	0.0280843	0.0293084	0.9033590	1.0487513	0.8913069	0.0000000	0.8768034	0.0845495	0.9671079	0.9128258	0.9427677	0.3614005	1.0257575	0.7135699	0.5036973	0.9553781	0.0396055	0.6544001	0.3253800	0.9216947	0.1997936	0.5095418	0.0813317	0.0000000	0.9511272	1.0248934	0.0362334	0.0055108	1.0902912	0.1252855	0.1845963	0.7862195	1.0417092	0.1137339	1.0038835	0.0604144	0.3088561

0	0.0582902	0.9402666	1.0769903	0.8300761	0.0369537	0.3009206	0.0840268	0.2379172	0.0427689	0.5792873	1.0620867	0.5942377	0.8791500	0.0265823	0.0519084	0.8673950	0.9421973	0.9319508	0.0017750	1.0873900	0.0242048	1.0336131	0.9538859	0.9452732	0.2357637	0.9556701	0.6818723	0.5895170	1.0024856	0.0000000	0.7588303	0.3925649	1.0445089	0.2426565	0.2656951	0.0076247	0.0090790	1.0629428	0.9961771	0.0693629	0.0331218	1.1518206	0.0993812	0.1568628	0.8221701	0.9879808	0.0729405	0.9558331	0.0627376	0.2937252
2	0.0077178	0.9973772	1.0441850	0.7581386	0.0711824	0.3206938	0.0111782	0.2178226	0.0000000	0.5536669	1.1004296	0.5539703	0.9791603	0.0201845	0.0741779	0.9181841	0.9112888	0.8450850	0.0061624	1.0304753	0.0807382	0.9514599	0.9946254	0.8929551	0.3273405	0.9863312	0.8088924	0.1242545	0.8968120	0.0220411	0.7080370	0.3957028	1.0077665	0.2581029	0.2924630	0.0445181	0.0095342	0.8514212	1.0236080	0.0022781	0.0375863	1.0108882	0.2016818	0.1833974	0.8296342	1.0531392	0.1512938	1.0000696	0.0556071	0.2267965
4	0.0439041	1.0202511	1.0047365	0.8030577	0.0486431	0.3712724	0.0000000	0.2574151	0.0872122	0.5570305	1.0787302	0.5850175	0.9526156	0.0196147	0.0495512	0.9604781	0.9712371	0.8674114	0.0000000	0.9798964	0.0670614	0.9426519	0.9697223	0.8645900	0.3335103	0.9724925	0.7446727	0.1035259	0.9522230	0.0000000	0.7233719	0.3497995	0.9566750	0.2776256	0.3415179	0.0711638	0.0000000	0.8186404	1.0171992	0.0408363	0.0000000	1.0695001	0.1563315	0.1441565	0.8134820	1.0565177	0.1216032	0.9556352	0.0606775	0.2474640
6	0.0153909	1.0030452	0.9835732	0.7669144	0.0265626	0.3620142	0.0228123	0.2408512	0.0606733	0.5945056	1.0276808	0.5738852	0.8846231	0.0000000	0.0373811	0.8873466	0.9050892	0.8588590	0.0114000	0.9981490	0.0195239	0.9128026	0.9662406	0.9283113	0.4090703	0.9821013	0.7908795	0.1011180	0.9478178	0.0338395	0.6614027	0.3043700	1.0007805	0.2242434	0.3053631	0.0934496	0.0000000	0.7984757	1.0193516	0.0802384	0.0048706	1.0235912	0.1811905	0.1624559	0.7997522	1.0177695	0.0680589	0.9792641	0.0258284	0.2076350
8	0.0444564	0.9626888	0.9591631	0.8065921	0.0471197	0.3583759	0.0412885	0.2530508	0.0487787	0.5899432	1.0791576	0.5559067	0.8818507	0.0225395	0.0401734	0.8701403	0.9551953	0.8903081	0.0116005	1.0180471	0.0709189	0.8562072	0.9640646	0.9135226	0.2883476	0.9909113	0.7418803	0.1077037	0.9372950	0.0450874	0.6791649	0.3705147	0.9745385	0.2095849	0.3599047	0.0601303	0.0000000	0.8200898	1.0090464	0.0113898	0.0000000	0.9618598	0.1605614	0.1496814	0.7692021	1.0534909	0.1067303	1.0074646	0.0885694	0.2478753
10	0.0550788	1.0220334	0.9776422	0.7951685	0.0583441	0.3099802	0.0040526	0.2493908	0.0558619	0.5786062	1.0098693	0.5602230	0.9312763	0.0553393	0.0655917	0.9434631	0.9648794	0.8854927	0.0000000	1.0281054	0.0984583	0.8693341	0.9180685	0.8877001	0.3721369	1.0194116	0.7620035	0.0800181	0.9877522	0.0670052	0.7007407	0.3537904	0.9590813	0.2444406	0.3008612	0.0825604	0.0000000	0.8335825	1.0682181	0.0080219	0.0196499	1.0277232	0.1290480	0.1530111	0.7822508	1.0926362	0.0711920	1.0373879	0.0241690	0.2559059

0	0.0496372	0.9817893	1.0139658	0.8149441	0.0443643	0.2556607	0.0594856	0.2195339	0.0416673	0.5921993	1.1126958	0.5888502	0.8616785	0.0244774	0.0429970	0.8589346	0.8880308	0.8915022	0.0034011	1.0927415	0.0544566	1.0331531	0.9602793	0.9878017	0.2947922	0.9823400	0.6775041	0.5680842	0.9483426	0.0000000	0.7672453	0.3806031	1.0181307	0.2349068	0.2623673	0.0252325	0.0226774	1.0471408	0.9773130	0.0064684	0.0516452	1.1175710	0.1525526	0.2015465	0.8475517	1.0583916	0.0735605	0.8961654	0.0534789	0.3180763
2	0.0338870	1.0099776	1.0467609	0.7599062	0.0050423	0.3400349	0.0387383	0.2219018	0.0000000	0.3865896	1.1079120	0.6320021	1.0064157	0.0574859	0.0230571	0.9513731	0.9361223	0.8610055	0.0181193	0.9575909	0.0169413	0.9059311	0.8692813	0.8653229	0.4252954	1.0150270	0.7646483	0.9010816	0.9385021	0.0166232	0.7378247	0.3400378	1.0598621	0.2603083	0.2590430	0.0219349	0.0012905	0.9477520	0.9781952	0.0000000	0.0539116	0.9107802	0.1774880	0.1318672	0.7857445	0.9747463	0.1243856	0.9887748	0.0930250	0.2221996
4	0.0239587	1.0681462	0.9780260	0.7685965	0.1000489	0.3566822	0.0219134	0.2162431	0.0432954	0.3752187	1.1189365	0.5977619	1.0129471	0.0507012	0.0720332	0.9428423	0.8970402	0.8421246	0.0209150	0.9695990	0.0074294	0.9924448	0.8734464	0.8691707	0.3437213	1.0263632	0.7606655	0.8656094	0.9670639	0.0151109	0.7519061	0.2815781	1.0220529	0.2597567	0.2654297	0.0226258	0.0144157	0.9131531	1.0036450	0.0334289	0.0179095	0.8873992	0.1320600	0.1882896	0.7355918	0.9406001	0.1530352	0.9987701	0.0228115	0.2242139
6	0.0337846	1.0707476	1.0256506	0.7871306	0.0483652	0.3355722	0.0531497	0.2361999	0.0365751	0.3635834	1.1266893	0.5384274	0.9777691	0.0318803	0.0229537	0.9775266	0.9044227	0.8221645	0.0000000	1.0291486	0.0896896	0.9597525	0.8809063	0.9182043	0.3776653	0.9842467	0.7696955	0.8777724	0.9968973	0.0095058	0.7373205	0.2798104	1.0622715	0.2599142	0.3183490	0.0438431	0.0000000	0.9742409	0.9785274	0.0828678	0.0001865	0.8897162	0.1107788	0.1042529	0.7596017	0.9661790	0.1076542	0.9581595	0.0533265	0.2800182
8	0.0574682	1.0308406	1.0431274	0.7585514	0.0146026	0.3161945	0.0492881	0.1710798	0.0113538	0.3714153	1.1385761	0.6052177	1.0007837	0.0712060	0.0458384	0.9300437	0.8301947	0.8102024	0.0082118	1.0552553	0.0242619	1.0127530	0.9236731	0.8824001	0.3701208	0.9380020	0.7796656	0.8634146	0.8913010	0.0530551	0.7904126	0.3071739	1.0091218	0.2608012	0.3005470	0.0212283	0.0291436	0.9487755	0.9900326	0.0266192	0.0141103	0.8704550	0.1660384	0.1171204	0.7704105	0.8827565	0.1280874	1.0056102	0.0184321	0.2381544
10	0.0111255	1.0148218	0.9926974	0.7831247	0.0224821	0.3230569	0.0363617	0.2065183	0.0376582	0.4401429	1.0961528	0.6268327	1.0547777	0.0399288	0.0308530	0.9544314	0.9674817	0.8409427	0.0349323	0.9654784	0.0699533	0.9985766	0.8544005	0.8898946	0.3987659	0.9529164	0.7803149	0.8333568	0.9140336	0.0175547	0.7877405	0.3156786	0.9814650	0.2177985	0.2698726	0.0122355	0.0025870	1.0499519	0.9839514	0.0296826	0.0000000	0.8680506	0.1645711	0.1877676	0.8168637	0.9846722	0.0750839	0.9760156	0.0760683	0.2095377

0	0.0212226	0.9651101	1.0633747	0.8367540	0.0707757	0.3030612	0.0767321	0.2062499	0.0540214	0.5456243	1.1085259	0.6752816	0.8393393	0.0176051	0.0332021	0.8880786	0.9629967	0.8849934	0.0214697	1.0012691	0.0156836	1.0122182	0.8675516	0.9326207	0.3056743	0.9413083	0.6727546	0.6265317	1.0236965	0.0053662	0.7438190	0.3754731	1.0770480	0.2513989	0.2680524	0.0050770	0.0465689	1.0644716	1.0290508	0.0380024	0.0000000	1.1135181	0.1008674	0.1963240	0.8373292	1.0314002	0.0762928	0.9547167	0.0179904	0.2795827
2	0.0137878	1.0574608	0.9598625	0.8298338	0.0153393	0.2942406	0.0586461	0.2461034	0.0568803	0.5615201	0.9525520	0.5596990	1.0976670	0.0725374	0.0000000	0.9290444	1.0202969	0.7119708	0.0000000	0.9490118	0.0903022	1.0191895	0.8869674	0.8872177	0.3212791	1.0046763	0.8054333	0.6156210	1.0009617	0.0396009	0.7401094	0.3585250	1.0506743	0.2090401	0.2437378	0.0218754	0.0000000	0.9608157	1.0670259	0.0395532	0.0343726	0.9596706	0.1043387	0.2848752	0.8570516	1.0129925	0.0801115	0.9287843	0.0662668	0.2258887
4	0.0275136	1.0717327	1.0149794	0.7925584	0.0650924	0.3166067	0.0532015	0.1972251	0.0433838	0.5724317	0.9304662	0.5828219	1.1476643	0.0266019	0.0103797	0.9157874	1.0239539	0.8050656	0.0279577	0.9807316	0.0708621	0.9777997	0.8757020	0.8453782	0.2956553	0.9706347	0.7962144	0.6484645	0.9549506	0.0626458	0.7978624	0.3059927	0.9949415	0.2750897	0.2381602	0.0258396	0.0000000	0.9497618	1.0737760	0.0276879	0.0465044	0.9609932	0.1280999	0.2601533	0.8180490	1.0375642	0.0711303	0.9273277	0.0944038	0.2709809
6	0.0155369	1.0046833	1.0536732	0.7496451	0.0249997	0.3059956	0.0471263	0.1756391	0.0770067	0.5529957	0.9658046	0.6221986	1.1078432	0.0609425	0.0228986	0.8723459	0.9716272	0.7397021	0.0504837	0.8395401	0.0822513	0.9649311	0.9827147	0.7806702	0.2989106	0.9560232	0.7922826	0.6368453	0.9777851	0.0241092	0.7831438	0.3506500	1.0746075	0.2388723	0.1794207	0.0148679	0.0301310	0.9927760	1.1196260	0.0574952	0.0231207	0.9769249	0.1366713	0.2610655	0.8347937	1.0372625	0.0534785	0.9269302	0.0859349	0.2873391
8	0.0761006	1.1041563	1.0893943	0.7766444	0.0050078	0.2364428	0.0165755	0.1874195	0.0749309	0.6252506	0.9608732	0.5659739	1.0803134	0.0358624	0.0387441	0.8415303	0.9334182	0.8118993	0.0139132	0.9179013	0.0689223	0.9870057	0.9048223	0.8222613	0.2751790	1.0013605	0.8273565	0.6479893	0.9962844	0.0000000	0.8143209	0.3824634	1.0283630	0.3193166	0.2680811	0.0440912	0.0492688	0.9785852	1.0559083	0.0836437	0.0432277	1.0270287	0.1393117	0.2270731	0.8111682	1.0105324	0.0287365	0.9590143	0.0198059	0.2821026
10	0.0700876	1.0717015	1.0328533	0.7760236	0.0000000	0.2899054	0.0176896	0.2029824	0.0483037	0.5297514	0.9249844	0.6710204	1.0515404	0.0253944	0.0468702	0.7762422	0.9323478	0.7968644	0.0009856	1.0000815	0.0589804	1.0260505	0.9213177	0.8201077	0.2844971	1.0177682	0.7644532	0.6660839	0.9833653	0.0083784	0.7711412	0.3478543	1.0589028	0.2572982	0.2919118	0.0000000	0.0000000	0.9963279	1.0232117	0.0556237	0.0351120	0.9462181	0.1665826	0.2344661	0.8430608	0.9932294	0.0741237	0.9580799	0.0675329	0.2596013

0	0.0070029	0.9781333	1.0160584	0.8088518	0.0639809	0.2957358	0.0395859	0.1988154	0.0613164	0.5749828	1.0913093	0.6183768	0.8647335	0.0543174	0.0000000	0.8793535	0.9527029	0.8609392	0.0123900	1.0223953	0.0796318	1.0068505	0.9185488	0.9841358	0.3241703	0.9453946	0.6763833	0.5702236	0.9517103	0.0277330	0.7877025	0.3288874	1.0698903	0.2518220	0.3032711	0.0446697	0.0836160	1.0407230	1.0425376	0.0472159	0.0418628	1.0813902	0.1005395	0.1991479	0.8287466	0.9902814	0.0454781	0.9680290	0.0867728	0.2646283
2	0.0471277	1.0565408	0.9438819	0.7380470	0.0757083	0.3262091	0.0000000	0.1531011	0.0417144	0.6510842	0.9614782	0.5900308	0.9168385	0.0349012	0.0117507	0.8555621	1.0429235	0.8222690	0.0378641	1.1045388	0.0864107	0.9830450	0.9274124	0.9602966	0.3539673	0.9928317	0.7848353	0.2983013	1.0292853	0.0000000	0.8221313	0.2870752	0.9863215	0.2392712	0.2674790	0.0169977	0.0278259	0.9981756	0.9926083	0.0450926	0.0006841	0.9876773	0.1645162	0.2444623	0.8158577	1.0644022	0.0798949	0.9540828	0.0922741	0.2193195
4	0.0603396	0.9965096	0.8951487	0.7765358	0.0222548	0.3038831	0.0165012	0.1513936	0.0257229	0.6433441	0.9871382	0.6730526	0.9206078	0.0000000	0.0546004	0.8397520	1.0246897	0.8400551	0.0289961	1.0648156	0.0438984	1.0080808	0.9196049	0.9442277	0.3318477	0.9350859	0.8542154	0.2806799	0.9605032	0.0374310	0.8255044	0.3169734	0.9522941	0.2442984	0.3351578	0.0236870	0.0238316	0.9224023	0.9286526	0.0000000	0.0386364	1.0125486	0.1757393	0.2266448	0.7801987	1.0724697	0.0751227	0.9480282	0.0655333	0.1566623
6	0.0053297	0.9507411	0.9082952	0.8095727	0.0080417	0.2818785	0.0106232	0.1542639	0.0324053	0.6493691	0.9787949	0.6366795	0.8441532	0.0100302	0.0414705	0.8703907	1.0853349	0.7997030	0.0000000	1.0035527	0.0508157	0.9537719	0.9261557	0.9996722	0.3332530	0.9250688	0.8484384	0.3400641	0.9779940	0.0039725	0.8389977	0.3733051	0.9387759	0.2388848	0.2359943	0.0765750	0.0322831	0.8490470	0.9257838	0.0000000	0.0185638	0.9464258	0.1876539	0.2225251	0.8057380	1.0937189	0.0965057	0.9593525	0.0398197	0.2270355
8	0.0883240	1.0295613	0.8794758	0.7545755	0.0000000	0.2994970	0.0245656	0.1954338	0.0000000	0.5882334	0.9509950	0.6399559	0.8620609	0.0325595	0.0503612	0.8541999	1.0601950	0.8229397	0.0212198	1.0367834	0.0781568	0.9421746	0.9427215	0.9690047	0.3072637	1.0278260	0.8521288	0.3003195	0.9708048	0.0268656	0.7922332	0.3203803	0.9034740	0.2280244	0.2679074	0.0554040	0.0000000	0.9376282	0.9633635	0.0325756	0.0000000	0.9880632	0.1048151	0.2298857	0.8046806	1.0507506	0.0758827	1.0319404	0.0805546	0.2223831
10	0.0730189	0.9832040	0.8873645	0.7990701	0.0541514	0.2525856	0.0000000	0.1827959	0.0000000	0.6175359	0.9404849	0.6075103	0.8492692	0.0489716	0.0331468	0.8586309	0.9790007	0.7927180	0.0000000	1.0592416	0.0788116	0.9621301	0.9903187	0.9460981	0.2773835	0.9655325	0.8554677	0.2883922	1.0389642	0.0470854	0.7530139	0.3226571	0.8762160	0.2372855	0.2855288	0.0762295	0.0000000	0.9530963	0.9711162	0.0124944	0.0163502	0.9225843	0.1605701	0.2002941	0.8243740	1.0378530	0.1046795	0.9202806	0.0907515	0.1696728

0	0.0266393	0.9683825	1.0558689	0.8565083	0.0579353	0.2541341	0.0411724	0.2221020	0.0767917	0.5375737	1.0597213	0.6469545	0.8377394	0.0499731	0.0962839	0.8899304	0.9254027	0.9435565	0.0335757	1.0832502	0.0411358	0.9840115	0.9421089	0.9545214	0.3203435	0.9527836	0.6951360	0.5814082	0.9395758	0.0487759	0.7722850	0.3995632	1.0632706	0.2142467	0.2728188	0.0649467	0.0059071	1.0085802	1.0367265	0.0715493	0.0040898	1.1181273	0.1018662	0.2035384	0.8433847	0.9861137	0.1293766	0.9099078	0.0520564	0.2510819
2	0.0525754	1.0405414	0.9007667	0.7798206	0.0216557	0.3259133	0.0656819	0.2116006	0.0380975	0.7813244	0.9701806	0.6503394	1.0464201	0.0551570	0.0444703	0.8260174	1.0479209	0.8603389	0.0268865	0.9186050	0.0394209	0.9692402	0.9386444	0.8034826	0.3764863	1.0421776	0.8061339	0.5852548	0.9461482	0.0273382	0.7242714	0.3203286	1.0123695	0.2741993	0.3365301	0.0467316	0.0144107	0.9348168	0.9911561	0.0000000	0.0274321	0.9808817	0.1464314	0.1930355	0.7956729	1.0076439	0.0437703	1.0601371	0.0000000	0.3037020
