"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50
2	0.5510796	0.0126068	0.9405201	1.0432557	0.3339787	0.9057648	0.3236817	0.7920703	0.2398676	0.0773820	0.8836274	0.1982018	0.8708362	0.9224845	0.0621652	0.8973455	0.9908742	0.9569624	0.0656348	0.9865850	0.0002547	0.0369582	0.9971812	0.3171784	0.1271844	0.1904982	0.8130344	0.2537701	0.9160672	0.5418399	0.9692561	0.9508771	0.0891821	0.0000000	0.5937083	0.0653407	0.0000000	0.1098274	1.0037726	0.9495564	1.0695547	0.5984179	0.0275903	0.0344529	0.0606474	1.0473249	0.9266832	0.0056977	0.1530292	0.9207009
4	0.5525611	0.0000000	0.9451213	0.9352993	0.4104548	0.9849708	0.3426652	0.7804381	0.2181696	0.1027644	0.9120998	0.2049002	0.9038866	0.9817153	0.0531922	0.9083700	0.9817478	0.9727840	0.0985043	0.9736746	0.0271867	0.0451771	1.0192688	0.3673101	0.1300883	0.0765977	0.8592974	0.1892894	0.9163882	0.5457356	1.0289228	0.9508576	0.0731307	0.0101031	0.5729445	0.0666862	0.0325159	0.1284677	0.9600521	0.9580917	0.9721893	0.5717210	0.0378837	0.0093464	0.0555827	1.0128773	0.8660819	0.0187983	0.1376048	0.9103909
6	0.5399350	0.0289555	0.9567929	1.0403538	0.3658591	0.9649429	0.3540091	0.8581602	0.1787170	0.0707456	0.9279463	0.1529016	0.8360507	0.9561218	0.0826174	0.8947916	0.9897510	1.0041800	0.0414485	0.9404671	0.0191990	0.0596979	1.1031855	0.3060272	0.1748653	0.1209127	0.8376020	0.1863559	0.9111238	0.6154668	0.9585554	0.9560417	0.0553560	0.0000000	0.5791254	0.0517166	0.0122009	0.0776800	0.9680092	0.9854217	0.9831781	0.5252973	0.0309182	0.0582211	0.1038018	1.0124280	0.8399628	0.0000000	0.1117247	0.8801852
8	0.5753256	0.0349984	0.9731238	1.0434582	0.3158997	1.0090169	0.3563362	0.8207367	0.2111847	0.0468275	0.8929148	0.1243991	0.8213774	0.9730294	0.0295154	0.9480136	0.9716012	0.9823635	0.0699781	0.9985731	0.0360722	0.0249042	1.0945739	0.3146837	0.1895677	0.0876036	0.7790447	0.1905537	0.8900349	0.5510047	0.9853113	0.8776677	0.0295687	0.0000000	0.5611259	0.0608385	0.0511092	0.0893876	0.9581922	0.9960116	0.9868140	0.5486974	0.0253782	0.0389231	0.0310158	0.9864907	0.8714821	0.0349801	0.0702212	0.8461893
10	0.6238379	0.0222932	0.9552002	0.9799376	0.3668157	0.9936767	0.3491001	0.7973620	0.1827924	0.0404656	0.9059546	0.1910065	0.8322001	0.9437284	0.0453757	0.9492851	1.0053898	0.9335057	0.0500565	1.0389601	0.0542884	0.0213119	1.0527439	0.3726609	0.1216056	0.1819167	0.7869533	0.1717526	0.8680692	0.5735775	0.9581586	0.9281139	0.0643792	0.0400625	0.5805606	0.0471901	0.0000000	0.1254760	0.9385097	0.9615203	0.9869147	0.5724268	0.0576396	0.0426822	0.1061834	0.9841634	0.8656915	0.0255532	0.1433115	0.8942357

0	0.6438515	0.0223699	0.9221736	1.0332395	0.4041866	0.9981901	0.3168409	0.9382973	0.2526375	0.0862354	1.0686320	0.1463812	0.8371239	0.9482194	0.1129463	0.9102151	1.0389353	0.9898473	0.0236960	1.0991295	0.0280739	0.0329649	0.9370513	0.3083329	0.1704817	0.1660029	0.8520492	0.2598823	0.9462075	0.4820499	0.9475937	1.0774752	0.0211451	0.0000000	0.6422800	0.0191761	0.0000000	0.1005489	1.0571180	0.9562022	1.1419839	0.5622209	0.0434500	0.0072745	0.0511546	0.9267191	0.8821345	0.0531953	0.1137943	1.0016690
2	0.5450117	0.0055203	1.0288284	0.9943400	0.3115503	0.9421163	0.3274666	0.8576526	0.2676656	0.0367031	1.0632066	0.1644055	0.7395614	0.9449519	0.0502935	0.8669734	0.8782753	0.9160692	0.0499363	0.9265776	0.0398032	0.0000000	0.8522141	0.3212621	0.1662491	0.1463461	0.8359558	0.2917628	1.0037381	0.4960730	1.0144248	0.9447001	0.0233287	0.0000000	0.5309378	0.0392182	0.0105263	0.1068139	0.9356649	1.0016765	1.0839163	0.5803128	0.0548236	0.0349662	0.0300009	0.9560661	1.0686295	0.0288477	0.2176019	1.0173265
4	0.5046397	0.0014805	0.9814060	1.0296011	0.3603544	0.9854918	0.2799231	0.8086791	0.2432547	0.0503983	1.0157230	0.1645154	0.7497951	0.9231982	0.0930765	0.9143658	0.8436784	0.9680642	0.0450782	0.9740777	0.0000000	0.0000000	0.8623233	0.2655996	0.1799258	0.1226796	0.8816543	0.2388371	0.9968669	0.4906082	0.9443579	0.9742179	0.0475371	0.0323191	0.5622971	0.0399223	0.0284336	0.1053409	0.9296617	0.9769572	1.0518606	0.6417247	0.0364808	0.0010891	0.0159243	0.9769027	1.0196948	0.0000000	0.1880265	1.0011303
6	0.5335256	0.0000000	1.0155543	0.9810618	0.3310373	0.9662239	0.3491207	0.8147897	0.2520168	0.0885230	1.0628092	0.1438229	0.7151609	0.9243814	0.0869019	0.9022870	0.8381810	0.9112898	0.0765237	0.9946239	0.0084947	0.0115743	0.8524530	0.3152921	0.1525340	0.1239177	0.8772891	0.2485712	0.9337022	0.4899092	0.9628147	0.9443876	0.0655573	0.0385893	0.5349494	0.0319434	0.0000000	0.0982234	0.9404411	0.9950159	0.9704441	0.5879299	0.0339147	0.0069202	0.0716429	0.9088351	0.9977171	0.0400157	0.1818296	1.0071212
8	0.5749546	0.0000000	1.0014307	1.0150376	0.3866003	0.9694943	0.3046566	0.7847603	0.2452390	0.0166698	1.0203350	0.1733232	0.7408458	0.9413567	0.0409474	0.9162143	0.8463377	0.9100491	0.0703654	0.9698812	0.0256660	0.0388962	0.8420363	0.3165816	0.1733206	0.1290707	0.8216244	0.2675637	0.9354212	0.5311404	1.0286374	0.9368288	0.0541826	0.0000000	0.5448736	0.0670771	0.0011287	0.0548921	0.9063193	1.0135476	1.0061128	0.5963804	0.0496272	0.0354225	0.0552272	0.9339492	1.0136630	0.0263307	0.1600705	0.9875649
10	0.5071465	0.0000000	1.0178160	1.0290304	0.3631568	0.9791594	0.2925011	0.7670158	0.2276475	0.0421154	1.0684804	0.1730720	0.8149714	0.9589215	0.0437535	0.9398501	0.8168130	0.9279123	0.0058937	0.9747344	0.0000000	0.0730989	0.8843437	0.2768422	0.1441580	0.1090023	0.8508463	0.2274508	0.9773978	0.4829181	1.0269132	0.8945704	0.0717651	0.0191287	0.5603923	0.0581604	0.0000000	0.1100935	0.9794063	1.0145595	1.0334213	0.6484355	0.0484269	0.0779576	0.0281147	0.9244692	1.0094082	0.0019881	0.1752240	1.0268344

0	0.6806086	0.0000000	0.8924927	1.0082045	0.4094820	0.9682361	0.3278143	0.9287567	0.2044452	0.0295515	1.1232035	0.1524051	0.7845898	0.9606138	0.1152361	0.9255849	1.0469679	0.9703801	0.0410517	1.0758836	0.0000000	0.0068000	0.9233422	0.3200986	0.1403188	0.1428796	0.8437861	0.2539546	0.9436354	0.5130987	0.9396097	1.0935707	0.0365304	0.0000000	0.6703832	0.0763060	0.0000000	0.0854901	0.9989140	0.9515333	1.0539799	0.5997981	0.0338210	0.0576604	0.0161961	0.9234092	0.9230786	0.0161390	0.1395661	0.9693874
2	0.5367430	0.0266000	0.9877082	1.0204225	0.4523186	0.9953574	0.3969439	0.9063759	0.2319038	0.0558106	1.0105797	0.1227501	0.8975242	0.9867673	0.1095251	0.9746508	1.1471234	0.9693299	0.0448981	0.9960988	0.0475325	0.0508513	0.9288507	0.3321239	0.1991969	0.1368536	0.7553440	0.2423715	1.0496480	0.5460208	0.9567767	1.0298755	0.0667411	0.0090030	0.4634141	0.0652758	0.0470316	0.0903440	1.0158402	0.8979182	0.9627142	0.5719431	0.0120417	0.0013339	0.0627907	0.8856334	1.0507403	0.0630079	0.1537025	0.9211262
4	0.5028113	0.0147800	1.0532681	1.0677427	0.5103403	0.9889127	0.3160789	0.8758226	0.2348723	0.0748253	1.0241719	0.1275428	0.8773340	0.9708531	0.1136197	0.9754570	1.0551909	0.9696097	0.0456280	1.0332643	0.0313949	0.0557786	0.8756288	0.3405307	0.2156146	0.1299958	0.7893689	0.2574964	1.0386175	0.5834765	0.9288254	0.9889735	0.0511962	0.0000000	0.4597067	0.0697913	0.0264510	0.1089380	0.9689630	0.8538726	0.9953737	0.5697562	0.0336767	0.0119504	0.0457318	0.8019895	1.0861809	0.0000000	0.1569581	0.8650084
6	0.5481605	0.0311983	1.0078124	1.0431647	0.4713974	1.0199539	0.3399743	0.9206224	0.2004685	0.0443017	1.0829345	0.1633776	0.8929855	0.9177404	0.0685586	0.9866054	1.1065521	0.9781788	0.0815981	1.0430990	0.0112056	0.0141403	0.7993902	0.3421229	0.2164748	0.0998563	0.7720390	0.2274266	1.0972306	0.6310517	0.9801111	1.0251615	0.0656589	0.0000000	0.4971423	0.0446777	0.0000000	0.0891852	0.9626830	0.8927482	1.0132739	0.5043924	0.0324407	0.0441531	0.0493042	0.7730587	1.0492531	0.0000000	0.1891576	0.9429851
8	0.5654097	0.0000000	1.0053245	1.1030691	0.4868020	0.9970526	0.3280803	0.9133627	0.2517865	0.0308251	0.9968850	0.1877676	0.9425794	0.8855405	0.0922789	0.9702176	1.1300645	1.0332003	0.0817080	1.0206801	0.0000000	0.0277823	0.8925064	0.3514003	0.2090999	0.1166249	0.6924110	0.2557218	1.0895542	0.5432094	0.9590547	1.0401449	0.1077974	0.0000000	0.4574712	0.0455475	0.0000000	0.1311522	0.9906866	0.9121926	0.9519782	0.5249337	0.0713603	0.0225935	0.0781277	0.8923478	1.1337689	0.0474634	0.1733394	0.8896267
10	0.5683061	0.0294900	0.9686653	1.0637161	0.5043438	0.9959461	0.3514095	0.9040601	0.2152615	0.1062695	1.0662272	0.1677509	0.9112015	0.9409289	0.0985886	0.9743577	1.0160160	0.9351770	0.0745388	0.9992586	0.0307489	0.0171491	0.8786522	0.3490456	0.1329980	0.1325816	0.6903219	0.2446984	1.1005136	0.5734685	1.0082533	0.9800751	0.0566033	0.0000000	0.5139080	0.0615665	0.0000000	0.1238447	0.9711848	0.8804649	1.0068225	0.4962540	0.0171373	0.0214733	0.0417828	0.8824284	1.0926140	0.0000000	0.1551679	0.9148550

0	0.6590543	0.0272156	0.9219854	1.0412133	0.3578429	0.9590006	0.2877875	0.9475077	0.2413097	0.0078327	1.1138136	0.1521149	0.8190515	0.9342941	0.0658074	0.9332483	1.0406468	0.9680334	0.1216585	1.1091369	0.0000000	0.0549603	0.9452719	0.3179016	0.1897515	0.1853830	0.8326897	0.1781012	0.9950587	0.4881092	0.9338391	1.0923723	0.0586485	0.0000000	0.6428063	0.0931872	0.0116550	0.0609888	0.9954819	0.9758422	1.0944578	0.5435942	0.0670473	0.0650341	0.0646258	0.9518355	0.8888659	0.0158616	0.1354501	0.9495771
2	0.5397018	0.0323722	0.9464421	1.0355964	0.3920647	0.9892900	0.3639246	0.9327379	0.2347525	0.0428685	1.0662450	0.2191319	0.9691644	1.0341042	0.1596526	0.8928906	0.9872236	0.9124803	0.0890366	0.8438670	0.0362611	0.0000000	0.9946162	0.3214430	0.1889712	0.1193289	0.7806451	0.1842589	1.0225517	0.4649035	0.9781410	1.0136345	0.0459893	0.0000000	0.4931723	0.0991901	0.0254651	0.0784265	1.0125279	0.9996604	0.9294963	0.5690518	0.0000000	0.0000000	0.0726784	1.0013839	0.9727940	0.0020541	0.2049301	0.9771491
4	0.5506309	0.0000000	0.9677505	1.0586343	0.4077845	0.9663020	0.3252470	0.9257415	0.2295815	0.0066473	1.0071949	0.1687026	0.8985416	1.0068365	0.0839319	0.8654692	1.0033464	0.9336816	0.0529604	0.8415358	0.0322617	0.0471791	0.9523299	0.2983512	0.1872068	0.1409566	0.6988351	0.2563364	0.9915293	0.4781121	1.0021636	0.9423566	0.0268729	0.0000000	0.5330847	0.0300056	0.0000000	0.0511590	0.9966390	1.0659097	0.9225432	0.5436645	0.0082419	0.0000000	0.0462898	0.9850839	0.8861402	0.0000000	0.1404362	1.0254882
6	0.5341378	0.0146993	0.9795135	0.9994430	0.3856613	0.9526346	0.3655440	0.9233312	0.2180832	0.0349178	1.0191892	0.1826775	0.9707476	0.9740684	0.0897345	0.8538224	1.0097356	0.9264215	0.0439693	0.9161737	0.0775938	0.0000000	0.9408817	0.2924727	0.2181962	0.1032879	0.7473316	0.3044422	0.9880567	0.4411141	0.9923478	1.0182623	0.0404076	0.0105298	0.5100580	0.0392937	0.0000000	0.0634930	0.9783379	1.0609453	0.9644880	0.5536140	0.0090999	0.0654736	0.1435675	1.0223329	0.8714449	0.0032606	0.1374379	0.9534677
8	0.5284218	0.0000978	0.9468923	1.0008389	0.3970916	0.9405142	0.3491209	0.9140881	0.2265711	0.0275917	1.0046075	0.1612875	0.9249634	0.9827760	0.1007231	0.8682860	0.9629301	0.8854232	0.0948422	0.8636213	0.0562656	0.0168756	0.9491538	0.2720302	0.2322176	0.1278492	0.7317199	0.2274708	0.9623952	0.4603465	1.0014443	1.0013383	0.0361174	0.0307301	0.4762356	0.0000000	0.0000000	0.0950421	0.9704580	1.0143835	0.9875306	0.6371383	0.0161056	0.0222129	0.1194528	1.0129232	0.9042741	0.0438538	0.1361118	1.0238677
10	0.5529719	0.0278835	0.9536559	1.0571409	0.4052847	0.9477368	0.3891184	0.9252958	0.1943838	0.0584322	0.9690086	0.1794459	0.9401057	0.9465815	0.0961542	0.8968407	1.0144870	0.9282291	0.0845074	0.9326637	0.0549468	0.0104188	1.0143532	0.2722828	0.1850117	0.1379960	0.7477436	0.2079524	1.0437282	0.4253253	0.9674597	0.9440488	0.0270630	0.0000000	0.5023606	0.0340969	0.0000000	0.0745575	0.9694895	1.0016056	0.9548420	0.5478867	0.0370540	0.0000000	0.1560973	1.0070635	0.9583400	0.0000000	0.1931899	0.9687885

0	0.6247764	0.0496851	0.8925752	1.0571082	0.3993099	1.0163525	0.2953706	1.0000040	0.2460500	0.0433658	1.0857221	0.1780116	0.8269912	0.9754943	0.1096368	0.9523901	1.0804391	0.9846249	0.0619949	1.0967732	0.0389835	0.0290522	0.9418835	0.2997805	0.1691384	0.1385830	0.7890884	0.2556759	0.9367733	0.5291436	0.9318758	1.0626978	0.0000000	0.0255523	0.6412929	0.0639759	0.0000000	0.0885722	0.9735339	0.9719493	1.0870981	0.5581092	0.0000000	0.0294674	0.0232519	0.9206250	0.9197609	0.0000000	0.1539161	0.9692260
2	0.5968939	0.0028640	0.9386865	1.0007409	0.3496515	0.8566651	0.2842899	0.7825895	0.1962309	0.0000000	0.9744850	0.2427702	0.8895374	0.9640106	0.0570761	0.9746190	1.0342423	1.0104603	0.0026142	0.9661290	0.0460175	0.0410746	0.9487739	0.3278044	0.1756475	0.1532716	0.8302910	0.1691174	1.0011934	0.4972929	0.9602269	1.1104873	0.0488729	0.0384148	0.6496106	0.0294302	0.0003400	0.0882576	1.0939488	1.0124324	1.0629144	0.6236952	0.0316048	0.0550839	0.0983793	0.9867929	1.0146093	0.0000000	0.1739360	0.9128374
4	0.6085126	0.0266728	0.9363881	1.0143859	0.3293881	0.7952708	0.2991908	0.8327172	0.2312725	0.0783413	0.9801690	0.2113477	0.9384181	0.9861116	0.0591857	0.9659419	0.9657972	0.9660816	0.0180910	0.9436720	0.0000000	0.0183472	0.9440783	0.3753481	0.1867822	0.1496380	0.8437090	0.2739109	0.9311513	0.5152269	0.9983189	1.0741950	0.0730340	0.0026709	0.6252234	0.0357952	0.0000000	0.0889897	1.1307716	1.0337446	1.0616766	0.6345400	0.0535119	0.0101369	0.0293654	0.9539655	0.9576935	0.0230486	0.1366329	0.9886694
6	0.6025078	0.0102622	0.8812333	1.0751610	0.3077446	0.8208854	0.3165548	0.8497475	0.2219108	0.0373918	0.9725908	0.2120311	0.9574060	0.9826256	0.0683477	0.9461635	0.8867810	1.0176233	0.0766613	1.0347860	0.0078190	0.0453618	0.9298153	0.2659272	0.1170388	0.1594132	0.8356932	0.2758782	0.9582963	0.5136586	0.9495355	1.0336776	0.0589034	0.0000000	0.6211789	0.0294859	0.0031962	0.1608397	1.0901370	0.9629592	1.0242910	0.6175311	0.0296261	0.0196791	0.0605697	0.9434294	0.9691781	0.0169078	0.1233497	0.9662940
8	0.5872475	0.0243706	0.8996410	0.9884325	0.3335685	0.8020739	0.3299478	0.8467557	0.2296703	0.0727587	0.9474129	0.2455135	0.9382048	0.9930565	0.0440516	0.9825257	0.9452651	1.0643818	0.0442359	0.9976254	0.0088673	0.0262080	0.9448049	0.3602372	0.1665135	0.1268554	0.8413482	0.2646453	0.9886676	0.5768579	0.9579653	1.0497697	0.0471389	0.0422596	0.6442964	0.0809909	0.0000000	0.0626898	1.0483903	1.0246155	1.0064056	0.6553137	0.0761754	0.0299617	0.0450327	0.9690619	0.9392204	0.0175137	0.1299047	0.9474054
10	0.6247938	0.0067135	0.8441976	1.0419025	0.3467568	0.8587630	0.2992319	0.8474801	0.2276178	0.0284976	0.9552341	0.1920862	0.9026646	1.0302024	0.1093912	0.9536201	0.9301787	0.9883194	0.0499764	1.0114934	0.0264173	0.0064454	0.9273992	0.3835006	0.1842924	0.2153798	0.8265788	0.2611607	0.9608435	0.6177262	1.0132615	1.0195929	0.0834085	0.0324286	0.6229626	0.0810247	0.0000000	0.1171910	1.0447973	0.9657884	1.0501623	0.6814309	0.0458069	0.0035043	0.0497668	0.9530334	0.8970956	0.0088637	0.1147276	0.9369003

0	0.6170591	0.0159619	0.9188055	1.0281340	0.3961448	0.9799747	0.3082083	0.9436884	0.2629634	0.0712199	1.0797010	0.1896562	0.7978293	0.9646980	0.0829025	0.9451013	1.0582065	1.0150536	0.0637454	1.1057541	0.0000000	0.0397396	0.9311541	0.3416244	0.1799316	0.1403705	0.8346585	0.2097971	0.9625305	0.5115198	0.9034529	1.1164400	0.0186119	0.0088571	0.6110321	0.0951248	0.0000000	0.0634106	1.0188238	0.9781914	1.1275967	0.5766741	0.0527944	0.0114866	0.0179327	0.9401559	0.9206396	0.0333917	0.1097336	0.9801469
2	0.6379204	0.0094384	0.9827780	1.0526586	0.3715966	0.9557488	0.3543537	0.8690335	0.2632279	0.0241575	1.0108169	0.1364097	0.8795449	1.0362831	0.1219634	0.9217840	0.9480546	0.9653999	0.0429203	1.0090444	0.0264473	0.0305146	0.9380013	0.3946640	0.1426207	0.1559854	0.7288715	0.3493455	0.9840632	0.5314507	1.0511936	1.0438640	0.0983579	0.0157517	0.6071160	0.0372279	0.0481384	0.0906883	1.0076149	0.8894169	0.9271659	0.5358300	0.0176915	0.0088257	0.0561862	0.9515798	0.9454289	0.0101679	0.1925915	0.9247433
4	0.6068963	0.0047844	1.0518018	1.0251247	0.3982700	0.9610152	0.3607298	0.8766547	0.2668148	0.0720321	1.0220651	0.1728816	0.8495536	1.0572389	0.1074116	0.9097381	0.9736740	0.9772662	0.0488232	0.9263795	0.0186279	0.0434818	0.9283131	0.3307481	0.1561610	0.1856101	0.7326954	0.3448807	0.9670212	0.4813629	1.0686562	1.0527498	0.0632065	0.0000000	0.6806784	0.0840649	0.0000000	0.0959285	0.9292662	0.8339001	0.8639848	0.5199950	0.0435070	0.0197640	0.0902419	0.8985342	0.9033210	0.0000000	0.1799385	0.9183983
6	0.5711085	0.0000000	1.0698501	1.0250726	0.4015147	1.0023887	0.3236459	0.8547025	0.2735550	0.0281615	1.0294285	0.1736346	0.8330993	1.0052597	0.0901764	0.9483444	0.9312908	0.9495166	0.0438446	0.9490196	0.0184551	0.0693876	1.0145952	0.3504915	0.0856193	0.1467976	0.7113290	0.3777937	0.9261798	0.4856475	1.1016748	1.0083733	0.0674417	0.0000000	0.6037347	0.0625360	0.0000000	0.0625628	0.8818411	0.9100895	0.9432361	0.5150507	0.0083016	0.0137044	0.0152970	0.8909027	0.8408071	0.0000000	0.1406106	0.9261741
8	0.5683160	0.0000000	1.0703035	1.0617850	0.3389400	1.0195970	0.3471388	0.8857998	0.3117354	0.0454705	1.0242134	0.1480868	0.8476366	1.0526951	0.0816111	0.8648022	1.0169538	0.9384303	0.0389500	0.9661275	0.0680181	0.0239113	0.9809019	0.3120363	0.1288889	0.1897476	0.7502853	0.3749070	0.9953627	0.5418914	1.0623258	1.0125624	0.0361152	0.0000000	0.6334954	0.0550205	0.0000000	0.1058069	0.8842828	0.8583574	0.8767182	0.5390470	0.0291824	0.0226633	0.0652331	0.8547991	0.8861906	0.0000000	0.1498699	0.9621881
10	0.5815136	0.0357922	1.0399869	1.0495743	0.4213769	1.0002711	0.3786224	0.8923280	0.1761872	0.0798547	1.0278497	0.1488266	0.8627968	1.0424844	0.0800507	0.9054059	0.9915808	0.9833853	0.0975876	0.9947229	0.0471697	0.0541379	1.0162629	0.3579397	0.1435046	0.1638905	0.7348988	0.3530246	0.9437000	0.5055512	1.0725889	1.0236033	0.0965654	0.0000000	0.6614463	0.0385906	0.0000000	0.0847830	0.9074164	0.8952445	0.9797361	0.4636506	0.0282657	0.0278218	0.0598040	0.9003170	0.8683610	0.0000000	0.1300782	0.9664116

0	0.6491854	0.0667589	0.9049800	1.0216456	0.3398667	0.9216711	0.2837026	0.9119654	0.2638956	0.0734147	1.1292011	0.1543661	0.8036915	0.9818912	0.0869387	0.9340326	1.0250793	0.9839294	0.0045383	1.0648926	0.0000000	0.0239127	0.9735729	0.3333346	0.1702582	0.1586169	0.8325248	0.2361184	0.9626698	0.4810392	0.9066595	1.0432970	0.0537201	0.0000000	0.6034408	0.0748542	0.0018054	0.0809039	1.0267123	0.9826482	1.1454974	0.5843767	0.0275583	0.0074615	0.0531619	0.8844636	0.9136844	0.0069142	0.1137953	0.9968116
2	0.7036620	0.0123864	0.9495883	1.0154149	0.4232466	1.0519580	0.3846644	0.8344315	0.2353183	0.0458883	0.9265962	0.1060852	0.9536493	0.9714302	0.0608411	0.8605614	1.0274177	0.9281308	0.0902568	1.0476571	0.0695210	0.0151467	1.0061656	0.3125155	0.1915209	0.2074128	0.8479623	0.2056731	1.0216303	0.6076980	1.0099713	1.1238643	0.0229523	0.0000000	0.6300703	0.0266622	0.0000000	0.0299489	1.0335478	0.9532548	1.0550439	0.6047137	0.0000000	0.0000000	0.0805109	0.9462317	1.0728722	0.0000000	0.1497933	0.9493961
4	0.6985856	0.0053601	0.9296062	0.9341998	0.3838920	1.0206892	0.3866294	0.8823390	0.3198370	0.0859975	0.9818723	0.1284139	0.9479545	0.9896617	0.0983316	0.8597659	0.9529756	0.9040794	0.0517382	1.1480743	0.0205490	0.0364726	0.9798112	0.3361867	0.2271546	0.1254844	0.8448119	0.2152634	0.9604313	0.6145518	0.9714301	1.1095496	0.0474782	0.0107999	0.6220548	0.0498027	0.0184869	0.0732463	1.0734647	0.9592380	1.0131951	0.5841537	0.0985521	0.0150417	0.1077167	1.0048819	1.1425902	0.0000000	0.1742903	0.9527018
6	0.6811698	0.0301131	0.8841005	0.8891966	0.3973965	1.0266700	0.4465160	0.9115012	0.2741522	0.0683284	0.8913087	0.1777230	0.9402007	0.9524097	0.0854537	0.8336438	1.0162710	0.9013048	0.0724599	1.1002092	0.0787413	0.0000000	1.0305392	0.3381440	0.1693339	0.1209131	0.8274384	0.2006879	1.0474199	0.5727069	0.9642513	1.1449206	0.0149106	0.0000000	0.5599049	0.0000000	0.0090860	0.0985876	1.0209970	0.9539145	1.0702679	0.5507429	0.0864587	0.0459431	0.0562506	1.0136776	1.0651560	0.0000000	0.1880862	0.9113628
8	0.6900191	0.0242787	0.9161463	0.9421714	0.4105996	1.0049612	0.3785859	0.9060214	0.2756459	0.0982163	0.9232433	0.1703298	0.9706322	0.9763819	0.1441903	0.8404979	0.9652634	0.8846597	0.0198285	1.0590817	0.0000000	0.0596744	0.9879189	0.3496767	0.1787059	0.1430052	0.8598278	0.2069833	1.0371698	0.6235972	0.9369178	1.1213670	0.0442486	0.0000000	0.6306466	0.0000000	0.0176258	0.0517908	1.0222283	0.9334798	1.0300254	0.5571763	0.0387854	0.0175408	0.0867017	0.9596205	1.0855632	0.0140307	0.1344627	0.9408960
10	0.7017069	0.0000000	0.8603763	0.8919037	0.3912081	1.0901501	0.4273271	0.8956027	0.2827912	0.0732139	0.8893896	0.1774766	0.9928280	0.9922045	0.0720982	0.8275741	0.9815624	0.9094317	0.0549345	1.0518093	0.0153576	0.0227551	1.0102443	0.3508433	0.1627215	0.1695240	0.8881465	0.1712891	1.0578768	0.5953403	0.9361723	1.1323936	0.0241639	0.0433620	0.6417301	0.0722818	0.0088907	0.0955222	1.0209704	0.9377656	1.0140496	0.5543253	0.0328829	0.0000000	0.0225577	1.0038630	1.0276157	0.0065872	0.1805167	0.9064670

0	0.6715071	0.0127452	0.9276681	1.0758743	0.3479501	0.9823572	0.2804556	0.9353682	0.2223879	0.0787715	1.0869923	0.1326236	0.7716810	0.9727811	0.1061941	0.9215154	1.0116112	0.9655877	0.0743333	1.0685171	0.0000000	0.0464040	0.9616007	0.3025623	0.1701822	0.1846221	0.8467684	0.2661604	0.9494058	0.4854938	0.9449145	1.0800214	0.0591735	0.0212521	0.6117688	0.0479150	0.0145181	0.0609981	1.0060505	0.9481569	1.0903028	0.5621364	0.0000000	0.0235082	0.0682563	0.9307877	0.9119229	0.0021491	0.1587296	0.9492592
2	0.5830675	0.0043179	0.9962821	0.9656754	0.3820740	0.9470929	0.2404002	0.9673724	0.2501564	0.0971999	1.0665349	0.2454857	0.8720941	0.8781680	0.0686144	0.9074618	1.0650893	0.8384948	0.0787040	1.0412455	0.0432421	0.0643172	0.9690141	0.3807997	0.1626642	0.1501897	0.8505473	0.2558348	1.0018164	0.6066520	0.8966830	1.0574930	0.0720735	0.0000000	0.5883923	0.0381598	0.0000000	0.1405214	0.9656846	0.9103842	1.0248775	0.5404560	0.1295192	0.0462649	0.0253910	0.9887722	1.0161319	0.0081472	0.1337858	0.8831610
4	0.6175827	0.0396268	0.9762590	0.9999883	0.3104560	0.9071105	0.2970363	0.9282099	0.2161768	0.0789145	1.0131044	0.2423741	0.8306962	0.8581426	0.0794336	0.8296063	0.9995557	0.8618870	0.0475146	1.0113196	0.0342276	0.0000000	0.9893339	0.3683688	0.1466136	0.1478535	0.8310522	0.2707722	0.9461334	0.5370482	0.9187077	1.0726285	0.0590746	0.0094926	0.5838759	0.0581886	0.0000000	0.0773808	0.9064777	0.9332005	1.0062373	0.5486486	0.1009508	0.0335727	0.0096746	0.9726829	0.9555530	0.0202582	0.1677589	0.9168010
6	0.6201285	0.0322559	0.9241201	1.0037625	0.3353637	0.8876167	0.3076569	0.9201599	0.2352829	0.0916841	1.0417785	0.2615003	0.8581382	0.9141993	0.0435586	0.8870140	1.0759920	0.9033458	0.0000000	1.0293646	0.0527419	0.0905202	1.0118155	0.3567179	0.1639972	0.1755972	0.8353258	0.2554715	0.9541842	0.5371799	0.9377324	1.0567253	0.0115616	0.0016990	0.6119548	0.0393167	0.0000000	0.0728453	0.9648863	0.9053033	1.0068378	0.5443698	0.0879851	0.0000000	0.0716619	0.9717294	0.9364626	0.0000000	0.1377033	0.8410325
